species,model,dataset,threshold,scaling_factor,season_start,season_end,mean_in_season,mean_out_season,ratio_mean,kendall_corr
Pinaceae,2025-Omega-2,Basel,"0,92","3,4532",09.04.2024,18.04.2024,"6,1811","2,3419","0,3789","0,6424"
Pinaceae,2025-Omega-2,Basel,"0,93","3,4581",09.04.2024,18.04.2024,"6,1548","2,3129","0,3758","0,644"
Pinaceae,2025-Omega-2,Basel,"0,94","3,4669",09.04.2024,18.04.2024,"6,1096","2,2793","0,3731","0,6473"
Pinaceae,2025-Omega-2,Basel,"0,95","3,4798",09.04.2024,18.04.2024,"6,0818","2,2424","0,3687","0,6492"
Pinaceae,2025-Omega-2,Basel,"0,96","3,4927",09.04.2024,18.04.2024,"6,0295","2,201","0,365","0,6503"
Pinaceae,2025-Omega-2,Basel,"0,97","3,5184",09.04.2024,18.04.2024,"5,9775","2,1584","0,3611","0,6492"
Pinaceae,2025-Omega-2,Basel,"0,98","3,5522",09.04.2024,18.04.2024,"5,8889","2,0933","0,3555","0,6524"
Pinaceae,2025-Omega-2,Basel,"0,99","3,6034",09.04.2024,18.04.2024,"5,7934","1,9986","0,345","0,6546"
Pinaceae,2025-Omega-2,Basel,"0,999","3,7598",09.04.2024,18.04.2024,"5,5345","1,7318","0,3129","0,6567"
Pinaceae,2025-Omega-2,Basel,"0,9999","3,9306",09.04.2024,18.04.2024,"5,2896","1,5009","0,2838","0,6676"
Pinaceae,2025-Omega-2,Basel,1,"4,1673",09.04.2024,18.04.2024,"5,0204","1,341","0,2671","0,6825"
Pinaceae,2025-Omega-2,Basel,1,"4,5371",09.04.2024,18.04.2024,"4,6541","1,1995","0,2577","0,6969"
Pinaceae,2025-Omega-2,Basel,1,"4,8286",09.04.2024,18.04.2024,"4,3884","1,0689","0,2436","0,694"
Platanus,2025-Omega-2,Basel,0,"6,205",24.03.2024,18.04.2024,"22,6081","0,2095","0,0093","0,6783"
Platanus,2025-Omega-2,Basel,"0,2","6,205",24.03.2024,18.04.2024,"22,6081","0,2095","0,0093","0,6783"
Platanus,2025-Omega-2,Basel,"0,4","6,2327",24.03.2024,18.04.2024,"22,4953","0,2039","0,0091","0,68"
Platanus,2025-Omega-2,Basel,"0,6","6,6834",24.03.2024,18.04.2024,"20,9389","0,1745","0,0083","0,6837"
Platanus,2025-Omega-2,Basel,"0,75","7,3814",24.03.2024,18.04.2024,"18,9256","0,1458","0,0077","0,6923"
Platanus,2025-Omega-2,Basel,"0,8","7,701",24.03.2024,18.04.2024,"18,1391","0,1318","0,0073","0,6975"
Platanus,2025-Omega-2,Basel,"0,85","8,1313",24.03.2024,18.04.2024,"17,1813","0,1192","0,0069","0,703"
Platanus,2025-Omega-2,Basel,"0,9","8,8016",24.03.2024,18.04.2024,"15,9194","0,1056","0,0066","0,7045"
Platanus,2025-Omega-2,Basel,"0,91","8,9844",24.03.2024,18.04.2024,"15,6081","0,1014","0,0065","0,706"
Platanus,2025-Omega-2,Basel,"0,92","9,1831",24.03.2024,18.04.2024,"15,2643","0,0978","0,0064","0,7056"
Platanus,2025-Omega-2,Basel,"0,93","9,4153",24.03.2024,18.04.2024,"14,8916","0,0934","0,0063","0,7089"
Platanus,2025-Omega-2,Basel,"0,94","9,699",24.03.2024,18.04.2024,"14,4479","0,0899","0,0062","0,7084"
Platanus,2025-Omega-2,Basel,"0,95","10,0578",24.03.2024,18.04.2024,"13,9355","0,0843","0,006","0,714"
Platanus,2025-Omega-2,Basel,"0,96","10,5023",24.03.2024,18.04.2024,"13,3532","0,0789","0,0059","0,7184"
Platanus,2025-Omega-2,Basel,"0,97","11,1119",24.03.2024,18.04.2024,"12,6082","0,0724","0,0057","0,7262"
Platanus,2025-Omega-2,Basel,"0,98","12,0607",24.03.2024,18.04.2024,"11,6009","0,0639","0,0055","0,7304"
Platanus,2025-Omega-2,Basel,"0,99","14,01",24.03.2024,18.04.2024,"9,9832","0,0536","0,0054","0,7399"
Platanus,2025-Omega-2,Basel,"0,999","25,2356",24.03.2024,18.04.2024,"5,5786","0,0265","0,0048","0,7839"
Platanus,2025-Omega-2,Basel,"0,9999","52,8756",24.03.2024,18.04.2024,"2,6782","0,0112","0,0042","0,798"
Platanus,2025-Omega-2,Basel,1,"142,2373",24.03.2024,18.04.2024,"0,9817","0,0035","0,0035","0,867"
Platanus,2025-Omega-2,Basel,1,"573,9767",24.03.2024,18.04.2024,"0,2407","0,0008","0,0033","0,7196"
Platanus,2025-Omega-2,Basel,1,1000,24.03.2024,18.04.2024,"0,0628","0,0002","0,0032","0,6352"
Populus,2025-Omega-2,Basel,0,"0,5853",15.02.2024,24.02.2024,"13,6162","2,6904","0,1976","0,5094"
Populus,2025-Omega-2,Basel,"0,2","0,5853",15.02.2024,24.02.2024,"13,6162","2,6904","0,1976","0,5094"
Populus,2025-Omega-2,Basel,"0,4","0,6318",15.02.2024,24.02.2024,"12,8489","2,5857","0,2012","0,5129"
Populus,2025-Omega-2,Basel,"0,6","0,8836",15.02.2024,24.02.2024,"9,632","2,0689","0,2148","0,5073"
Populus,2025-Omega-2,Basel,"0,75","1,2849",15.02.2024,24.02.2024,"6,9832","1,6091","0,2304","0,5104"
Populus,2025-Omega-2,Basel,"0,8","1,5242",15.02.2024,24.02.2024,"6,0255","1,449","0,2405","0,5136"
Populus,2025-Omega-2,Basel,"0,85","1,8433",15.02.2024,24.02.2024,"5,1042","1,277","0,2502","0,5169"
Populus,2025-Omega-2,Basel,"0,9","2,4843",15.02.2024,24.02.2024,"4,0261","1,0694","0,2656","0,5143"
Populus,2025-Omega-2,Basel,"0,91","2,6319",15.02.2024,24.02.2024,"3,8395","1,0266","0,2674","0,5183"
Populus,2025-Omega-2,Basel,"0,92","2,8348",15.02.2024,24.02.2024,"3,6097","0,9785","0,2711","0,5205"
Populus,2025-Omega-2,Basel,"0,93","3,1337",15.02.2024,24.02.2024,"3,3505","0,9268","0,2766","0,5205"
Populus,2025-Omega-2,Basel,"0,94","3,4936",15.02.2024,24.02.2024,"3,0739","0,8709","0,2833","0,5211"
Populus,2025-Omega-2,Basel,"0,95","4,0296",15.02.2024,24.02.2024,"2,7583","0,8087","0,2932","0,5289"
Populus,2025-Omega-2,Basel,"0,96","4,6013",15.02.2024,24.02.2024,"2,467","0,7367","0,2986","0,5278"
Populus,2025-Omega-2,Basel,"0,97","5,5483",15.02.2024,24.02.2024,"2,1222","0,6558","0,309","0,5275"
Populus,2025-Omega-2,Basel,"0,98","6,7846",15.02.2024,24.02.2024,"1,7768","0,5556","0,3127","0,5312"
Populus,2025-Omega-2,Basel,"0,99","9,8652",15.02.2024,24.02.2024,"1,2763","0,4248","0,3328","0,544"
Populus,2025-Omega-2,Basel,"0,999","28,0261",15.02.2024,24.02.2024,"0,4407","0,1724","0,3911","0,5483"
Populus,2025-Omega-2,Basel,"0,9999","67,995",15.02.2024,24.02.2024,"0,1649","0,0581","0,3522","0,4769"
Populus,2025-Omega-2,Basel,1,"363,1148",15.02.2024,24.02.2024,"0,0264","0,0159","0,6004","0,2543"
Populus,2025-Omega-2,Basel,1,"673,0698",15.02.2024,24.02.2024,"0,0091","0,0028","0,3135","0,1227"
Populus,2025-Omega-2,Basel,1,"992,8766",15.02.2024,24.02.2024,"0,0038","0,001","0,2607","0,0072"
Quercus,2025-Omega-2,Basel,0,"1,1641",03.04.2024,05.05.2024,"77,598","14,6888","0,1893","0,3819"
Quercus,2025-Omega-2,Basel,"0,2","1,1641",03.04.2024,05.05.2024,"77,598","14,6886","0,1893","0,3819"
Quercus,2025-Omega-2,Basel,"0,4","1,1709",03.04.2024,05.05.2024,"77,1829","14,438","0,1871","0,3832"
Quercus,2025-Omega-2,Basel,"0,6","1,2489",03.04.2024,05.05.2024,"73,4579","12,736","0,1734","0,3989"
Quercus,2025-Omega-2,Basel,"0,75","1,3478",03.04.2024,05.05.2024,"69,3491","11,088","0,1599","0,4203"
Quercus,2025-Omega-2,Basel,"0,8","1,3934",03.04.2024,05.05.2024,"67,6227","10,4547","0,1546","0,4274"
Quercus,2025-Omega-2,Basel,"0,85","1,4477",03.04.2024,05.05.2024,"65,6418","9,7242","0,1481","0,4316"
Quercus,2025-Omega-2,Basel,"0,9","1,5238",03.04.2024,05.05.2024,"63,0322","8,8307","0,1401","0,439"
Quercus,2025-Omega-2,Basel,"0,91","1,5434",03.04.2024,05.05.2024,"62,3951","8,6156","0,1381","0,4436"
Quercus,2025-Omega-2,Basel,"0,92","1,5661",03.04.2024,05.05.2024,"61,6994","8,396","0,1361","0,4449"
Quercus,2025-Omega-2,Basel,"0,93","1,5918",03.04.2024,05.05.2024,"60,8939","8,1425","0,1337","0,4467"
Quercus,2025-Omega-2,Basel,"0,94","1,6227",03.04.2024,05.05.2024,"60,0038","7,8698","0,1312","0,4499"
Quercus,2025-Omega-2,Basel,"0,95","1,6606",03.04.2024,05.05.2024,"58,9583","7,5456","0,128","0,4566"
Quercus,2025-Omega-2,Basel,"0,96","1,7043",03.04.2024,05.05.2024,"57,7517","7,1664","0,1241","0,4584"
Quercus,2025-Omega-2,Basel,"0,97","1,7637",03.04.2024,05.05.2024,"56,2371","6,7283","0,1196","0,4643"
Quercus,2025-Omega-2,Basel,"0,98","1,8511",03.04.2024,05.05.2024,"54,2003","6,1646","0,1137","0,4745"
Quercus,2025-Omega-2,Basel,"0,99","2,0049",03.04.2024,05.05.2024,"50,8921","5,277","0,1037","0,4884"
Quercus,2025-Omega-2,Basel,"0,999","2,599",03.04.2024,05.05.2024,"41,4438","3,1503","0,076","0,5214"
Quercus,2025-Omega-2,Basel,"0,9999","3,3395",03.04.2024,05.05.2024,"33,7368","1,8164","0,0538","0,5537"
Quercus,2025-Omega-2,Basel,1,"4,2276",03.04.2024,05.05.2024,"27,503","0,9744","0,0354","0,5739"
Quercus,2025-Omega-2,Basel,1,"5,3222",03.04.2024,05.05.2024,"21,9967","0,4762","0,0216","0,5963"
Quercus,2025-Omega-2,Basel,1,"6,3976",03.04.2024,05.05.2024,"18,2314","0,2684","0,0147","0,6142"
Taxus,2025-Omega-2,Basel,0,"2,7779",03.02.2024,18.03.2024,"131,8747","7,4365","0,0564","0,6569"
Taxus,2025-Omega-2,Basel,"0,2","2,7779",03.02.2024,18.03.2024,"131,8747","7,4365","0,0564","0,6569"
Taxus,2025-Omega-2,Basel,"0,4","2,7862",03.02.2024,18.03.2024,"131,2853","7,2562","0,0553","0,6565"
Taxus,2025-Omega-2,Basel,"0,6","2,8491",03.02.2024,18.03.2024,"127,3028","6,2936","0,0494","0,6642"
Taxus,2025-Omega-2,Basel,"0,75","2,927",03.02.2024,18.03.2024,"123,0143","5,3912","0,0438","0,6665"
Taxus,2025-Omega-2,Basel,"0,8","2,9631",03.02.2024,18.03.2024,"121,2068","5,053","0,0417","0,6685"
Taxus,2025-Omega-2,Basel,"0,85","3,0104",03.02.2024,18.03.2024,"118,9579","4,6792","0,0393","0,6711"
Taxus,2025-Omega-2,Basel,"0,9","3,0805",03.02.2024,18.03.2024,"115,8862","4,2141","0,0364","0,6753"
Taxus,2025-Omega-2,Basel,"0,91","3,0989",03.02.2024,18.03.2024,"115,0935","4,0983","0,0356","0,6728"
Taxus,2025-Omega-2,Basel,"0,92","3,1197",03.02.2024,18.03.2024,"114,2507","3,9614","0,0347","0,673"
Taxus,2025-Omega-2,Basel,"0,93","3,1435",03.02.2024,18.03.2024,"113,2724","3,8276","0,0338","0,6754"
Taxus,2025-Omega-2,Basel,"0,94","3,1719",03.02.2024,18.03.2024,"112,1837","3,6881","0,0329","0,6765"
Taxus,2025-Omega-2,Basel,"0,95","3,2065",03.02.2024,18.03.2024,"110,8804","3,5231","0,0318","0,6772"
Taxus,2025-Omega-2,Basel,"0,96","3,2505",03.02.2024,18.03.2024,"109,2581","3,328","0,0305","0,6769"
Taxus,2025-Omega-2,Basel,"0,97","3,3087",03.02.2024,18.03.2024,"107,1515","3,0856","0,0288","0,6759"
Taxus,2025-Omega-2,Basel,"0,98","3,396",03.02.2024,18.03.2024,"104,2058","2,7836","0,0267","0,6776"
Taxus,2025-Omega-2,Basel,"0,99","3,5685",03.02.2024,18.03.2024,"98,9614","2,3272","0,0235","0,6874"
Taxus,2025-Omega-2,Basel,"0,999","4,4086",03.02.2024,18.03.2024,"79,6958","1,2073","0,0151","0,6888"
Taxus,2025-Omega-2,Basel,"0,9999","6,0471",03.02.2024,18.03.2024,"58,0841","0,5787","0,01","0,6926"
Taxus,2025-Omega-2,Basel,1,"9,6825",03.02.2024,18.03.2024,"36,3279","0,2615","0,0072","0,6989"
Taxus,2025-Omega-2,Basel,1,"19,5038",03.02.2024,18.03.2024,"18,1232","0,1006","0,0056","0,6953"
Taxus,2025-Omega-2,Basel,1,"38,808",03.02.2024,18.03.2024,"9,1713","0,0399","0,0044","0,702"
Alnus,2025-Omega-2,Buchs,0,"5,0259",26.01.2024,24.02.2024,"16,5702","1,1803","0,0712","0,4518"
Alnus,2025-Omega-2,Buchs,"0,2","5,0259",26.01.2024,24.02.2024,"16,5702","1,1803","0,0712","0,4518"
Alnus,2025-Omega-2,Buchs,"0,4","5,03",26.01.2024,24.02.2024,"16,5522","1,172","0,0708","0,4526"
Alnus,2025-Omega-2,Buchs,"0,6","5,1391",26.01.2024,24.02.2024,"16,1598","1,076","0,0666","0,4596"
Alnus,2025-Omega-2,Buchs,"0,75","5,2927",26.01.2024,24.02.2024,"15,592","0,9711","0,0623","0,4659"
Alnus,2025-Omega-2,Buchs,"0,8","5,3583",26.01.2024,24.02.2024,"15,3743","0,9349","0,0608","0,4681"
Alnus,2025-Omega-2,Buchs,"0,85","5,4411",26.01.2024,24.02.2024,"15,0913","0,8851","0,0587","0,4716"
Alnus,2025-Omega-2,Buchs,"0,9","5,5662",26.01.2024,24.02.2024,"14,7126","0,8278","0,0563","0,475"
Alnus,2025-Omega-2,Buchs,"0,91","5,5942",26.01.2024,24.02.2024,"14,6218","0,8132","0,0556","0,4769"
Alnus,2025-Omega-2,Buchs,"0,92","5,6277",26.01.2024,24.02.2024,"14,5176","0,7982","0,055","0,4787"
Alnus,2025-Omega-2,Buchs,"0,93","5,6703",26.01.2024,24.02.2024,"14,3931","0,7816","0,0543","0,4792"
Alnus,2025-Omega-2,Buchs,"0,94","5,721",26.01.2024,24.02.2024,"14,2519","0,7638","0,0536","0,4803"
Alnus,2025-Omega-2,Buchs,"0,95","5,7778",26.01.2024,24.02.2024,"14,0933","0,7416","0,0526","0,4808"
Alnus,2025-Omega-2,Buchs,"0,96","5,8432",26.01.2024,24.02.2024,"13,8942","0,7167","0,0516","0,4805"
Alnus,2025-Omega-2,Buchs,"0,97","5,9307",26.01.2024,24.02.2024,"13,6337","0,6848","0,0502","0,4831"
Alnus,2025-Omega-2,Buchs,"0,98","6,0668",26.01.2024,24.02.2024,"13,2783","0,6438","0,0485","0,4892"
Alnus,2025-Omega-2,Buchs,"0,99","6,3157",26.01.2024,24.02.2024,"12,6722","0,5741","0,0453","0,4941"
Alnus,2025-Omega-2,Buchs,"0,999","7,3651",26.01.2024,24.02.2024,"10,5276","0,3927","0,0373","0,503"
Alnus,2025-Omega-2,Buchs,"0,9999","8,9151",26.01.2024,24.02.2024,"8,3453","0,259","0,031","0,5402"
Alnus,2025-Omega-2,Buchs,1,"11,5649",26.01.2024,24.02.2024,"6,1737","0,1641","0,0266","0,5502"
Alnus,2025-Omega-2,Buchs,1,"16,1556",26.01.2024,24.02.2024,"4,1322","0,0946","0,0229","0,5853"
Alnus,2025-Omega-2,Buchs,1,"22,7037",26.01.2024,24.02.2024,"2,8466","0,0562","0,0197","0,583"
Betula,2025-Omega-2,Buchs,0,"4,6643",17.03.2024,18.04.2024,"38,5406","2,8634","0,0743","0,4007"
Betula,2025-Omega-2,Buchs,"0,2","4,6643",17.03.2024,18.04.2024,"38,5406","2,8634","0,0743","0,4007"
Betula,2025-Omega-2,Buchs,"0,4","4,6794",17.03.2024,18.04.2024,"38,3911","2,8221","0,0735","0,4017"
Betula,2025-Omega-2,Buchs,"0,6","4,8738",17.03.2024,18.04.2024,"36,6408","2,4595","0,0671","0,4099"
Betula,2025-Omega-2,Buchs,"0,75","5,1386",17.03.2024,18.04.2024,"34,5067","2,0932","0,0607","0,4169"
Betula,2025-Omega-2,Buchs,"0,8","5,2631",17.03.2024,18.04.2024,"33,6348","1,9542","0,0581","0,4189"
Betula,2025-Omega-2,Buchs,"0,85","5,4131",17.03.2024,18.04.2024,"32,5834","1,7971","0,0552","0,4263"
Betula,2025-Omega-2,Buchs,"0,9","5,6214",17.03.2024,18.04.2024,"31,2274","1,5996","0,0512","0,4313"
Betula,2025-Omega-2,Buchs,"0,91","5,6761",17.03.2024,18.04.2024,"30,8938","1,5546","0,0503","0,4312"
Betula,2025-Omega-2,Buchs,"0,92","5,7419",17.03.2024,18.04.2024,"30,5134","1,5041","0,0493","0,4337"
Betula,2025-Omega-2,Buchs,"0,93","5,8136",17.03.2024,18.04.2024,"30,096","1,4516","0,0482","0,4357"
Betula,2025-Omega-2,Buchs,"0,94","5,899",17.03.2024,18.04.2024,"29,6346","1,3959","0,0471","0,438"
Betula,2025-Omega-2,Buchs,"0,95","6,001",17.03.2024,18.04.2024,"29,0627","1,3283","0,0457","0,4414"
Betula,2025-Omega-2,Buchs,"0,96","6,13",17.03.2024,18.04.2024,"28,3875","1,2477","0,044","0,4426"
Betula,2025-Omega-2,Buchs,"0,97","6,2991",17.03.2024,18.04.2024,"27,5355","1,1535","0,0419","0,4456"
Betula,2025-Omega-2,Buchs,"0,98","6,5439",17.03.2024,18.04.2024,"26,3841","1,0339","0,0392","0,4501"
Betula,2025-Omega-2,Buchs,"0,99","7,0202",17.03.2024,18.04.2024,"24,4596","0,8532","0,0349","0,4646"
Betula,2025-Omega-2,Buchs,"0,999","8,9973",17.03.2024,18.04.2024,"18,6597","0,4422","0,0237","0,4973"
Betula,2025-Omega-2,Buchs,"0,9999","12,1834",17.03.2024,18.04.2024,"13,4627","0,2212","0,0164","0,5168"
Betula,2025-Omega-2,Buchs,1,"17,3469",17.03.2024,18.04.2024,"9,154","0,1059","0,0116","0,5439"
Betula,2025-Omega-2,Buchs,1,"27,0799",17.03.2024,18.04.2024,"5,6741","0,0504","0,0089","0,5691"
Betula,2025-Omega-2,Buchs,1,"40,2231",17.03.2024,18.04.2024,"3,7515","0,0285","0,0076","0,6105"
Corylus,2025-Omega-2,Buchs,0,"5,8559",23.01.2024,16.03.2024,"9,6147","1,0688","0,1112","0,3902"
Corylus,2025-Omega-2,Buchs,"0,2","5,8559",23.01.2024,16.03.2024,"9,6144","1,0687","0,1112","0,3902"
Corylus,2025-Omega-2,Buchs,"0,4","5,865",23.01.2024,16.03.2024,"9,5964","1,0552","0,11","0,3923"
Corylus,2025-Omega-2,Buchs,"0,6","6,1353",23.01.2024,16.03.2024,"9,1485","0,9226","0,1009","0,4004"
Corylus,2025-Omega-2,Buchs,"0,75","6,5041",23.01.2024,16.03.2024,"8,6038","0,7893","0,0917","0,4122"
Corylus,2025-Omega-2,Buchs,"0,8","6,6845",23.01.2024,16.03.2024,"8,3675","0,7353","0,0879","0,4171"
Corylus,2025-Omega-2,Buchs,"0,85","6,9035",23.01.2024,16.03.2024,"8,0852","0,677","0,0837","0,4169"
Corylus,2025-Omega-2,Buchs,"0,9","7,2318",23.01.2024,16.03.2024,"7,7042","0,6072","0,0788","0,425"
Corylus,2025-Omega-2,Buchs,"0,91","7,3125",23.01.2024,16.03.2024,"7,6087","0,5902","0,0776","0,4264"
Corylus,2025-Omega-2,Buchs,"0,92","7,4196",23.01.2024,16.03.2024,"7,5","0,5736","0,0765","0,4248"
Corylus,2025-Omega-2,Buchs,"0,93","7,5277",23.01.2024,16.03.2024,"7,3904","0,5531","0,0748","0,4285"
Corylus,2025-Omega-2,Buchs,"0,94","7,6523",23.01.2024,16.03.2024,"7,265","0,5287","0,0728","0,4325"
Corylus,2025-Omega-2,Buchs,"0,95","7,8056",23.01.2024,16.03.2024,"7,1142","0,5025","0,0706","0,4359"
Corylus,2025-Omega-2,Buchs,"0,96","8,0071",23.01.2024,16.03.2024,"6,9303","0,4736","0,0683","0,4376"
Corylus,2025-Omega-2,Buchs,"0,97","8,2727",23.01.2024,16.03.2024,"6,7023","0,4393","0,0655","0,4453"
Corylus,2025-Omega-2,Buchs,"0,98","8,6654",23.01.2024,16.03.2024,"6,3773","0,392","0,0615","0,453"
Corylus,2025-Omega-2,Buchs,"0,99","9,4694",23.01.2024,16.03.2024,"5,8423","0,3237","0,0554","0,467"
Corylus,2025-Omega-2,Buchs,"0,999","13,1955",23.01.2024,16.03.2024,"4,151","0,1615","0,0389","0,5038"
Corylus,2025-Omega-2,Buchs,"0,9999","20,0622",23.01.2024,16.03.2024,"2,6981","0,0703","0,0261","0,5552"
Corylus,2025-Omega-2,Buchs,1,"35,2455",23.01.2024,16.03.2024,"1,5117","0,0234","0,0155","0,6014"
Corylus,2025-Omega-2,Buchs,1,"80,1018",23.01.2024,16.03.2024,"0,6462","0,0074","0,0114","0,6616"
Corylus,2025-Omega-2,Buchs,1,"167,2745",23.01.2024,16.03.2024,"0,3045","0,0021","0,0068","0,7191"
Cupressaceae,2025-Omega-2,Buchs,0,"0,9928",03.04.2024,12.04.2024,"10,7952","5,0716","0,4698","0,2066"
Cupressaceae,2025-Omega-2,Buchs,"0,2","0,9928",03.04.2024,12.04.2024,"10,7952","5,0716","0,4698","0,2066"
Cupressaceae,2025-Omega-2,Buchs,"0,4","1,0045",03.04.2024,12.04.2024,"10,6546","5,0197","0,4711","0,2072"
Cupressaceae,2025-Omega-2,Buchs,"0,6","1,089",03.04.2024,12.04.2024,"9,7119","4,6316","0,4769","0,2081"
Cupressaceae,2025-Omega-2,Buchs,"0,75","1,1866",03.04.2024,12.04.2024,"8,8022","4,2088","0,4782","0,2044"
Cupressaceae,2025-Omega-2,Buchs,"0,8","1,2343",03.04.2024,12.04.2024,"8,4081","4,0488","0,4815","0,2024"
Cupressaceae,2025-Omega-2,Buchs,"0,85","1,3043",03.04.2024,12.04.2024,"7,9567","3,8513","0,484","0,1998"
Cupressaceae,2025-Omega-2,Buchs,"0,9","1,4045",03.04.2024,12.04.2024,"7,4358","3,599","0,484","0,2016"
Cupressaceae,2025-Omega-2,Buchs,"0,91","1,4361",03.04.2024,12.04.2024,"7,2917","3,5388","0,4853","0,2034"
Cupressaceae,2025-Omega-2,Buchs,"0,92","1,4583",03.04.2024,12.04.2024,"7,1494","3,4753","0,4861","0,2024"
Cupressaceae,2025-Omega-2,Buchs,"0,93","1,4854",03.04.2024,12.04.2024,"6,9723","3,3997","0,4876","0,2033"
Cupressaceae,2025-Omega-2,Buchs,"0,94","1,5185",03.04.2024,12.04.2024,"6,7796","3,3143","0,4889","0,201"
Cupressaceae,2025-Omega-2,Buchs,"0,95","1,5532",03.04.2024,12.04.2024,"6,5782","3,2199","0,4895","0,2"
Cupressaceae,2025-Omega-2,Buchs,"0,96","1,6012",03.04.2024,12.04.2024,"6,349","3,1094","0,4897","0,2013"
Cupressaceae,2025-Omega-2,Buchs,"0,97","1,6805",03.04.2024,12.04.2024,"6,0383","2,9706","0,492","0,2008"
Cupressaceae,2025-Omega-2,Buchs,"0,98","1,7744",03.04.2024,12.04.2024,"5,6372","2,78","0,4931","0,1974"
Cupressaceae,2025-Omega-2,Buchs,"0,99","1,9664",03.04.2024,12.04.2024,"5,0574","2,4729","0,489","0,1963"
Cupressaceae,2025-Omega-2,Buchs,"0,999","3,055",03.04.2024,12.04.2024,"3,1997","1,6115","0,5036","0,2078"
Cupressaceae,2025-Omega-2,Buchs,"0,9999","5,2237",03.04.2024,12.04.2024,"1,8351","0,9788","0,5334","0,1991"
Cupressaceae,2025-Omega-2,Buchs,1,"9,7868",03.04.2024,12.04.2024,"0,8924","0,5219","0,5849","0,1703"
Cupressaceae,2025-Omega-2,Buchs,1,"24,2609",03.04.2024,12.04.2024,"0,342","0,2479","0,7249","0,1416"
Cupressaceae,2025-Omega-2,Buchs,1,"63,0745",03.04.2024,12.04.2024,"0,1649","0,1287","0,78","0,1576"
Fagus,2025-Omega-2,Buchs,0,"4,6233",05.04.2024,19.05.2024,"4,5641","1,0346","0,2267","0,3877"
Fagus,2025-Omega-2,Buchs,"0,2","4,6233",05.04.2024,19.05.2024,"4,5641","1,0346","0,2267","0,3877"
Fagus,2025-Omega-2,Buchs,"0,4","4,658",05.04.2024,19.05.2024,"4,519","1,016","0,2248","0,3889"
Fagus,2025-Omega-2,Buchs,"0,6","5,001",05.04.2024,19.05.2024,"4,1621","0,8636","0,2075","0,3969"
Fagus,2025-Omega-2,Buchs,"0,75","5,4222",05.04.2024,19.05.2024,"3,8149","0,706","0,1851","0,4068"
Fagus,2025-Omega-2,Buchs,"0,8","5,6497",05.04.2024,19.05.2024,"3,6725","0,6495","0,1768","0,4128"
Fagus,2025-Omega-2,Buchs,"0,85","5,856",05.04.2024,19.05.2024,"3,5282","0,5841","0,1655","0,4166"
Fagus,2025-Omega-2,Buchs,"0,9","6,1604",05.04.2024,19.05.2024,"3,3407","0,5031","0,1506","0,427"
Fagus,2025-Omega-2,Buchs,"0,91","6,2478",05.04.2024,19.05.2024,"3,2983","0,4833","0,1465","0,4277"
Fagus,2025-Omega-2,Buchs,"0,92","6,3435",05.04.2024,19.05.2024,"3,2446","0,4639","0,143","0,43"
Fagus,2025-Omega-2,Buchs,"0,93","6,4371",05.04.2024,19.05.2024,"3,1872","0,4424","0,1388","0,4342"
Fagus,2025-Omega-2,Buchs,"0,94","6,5331",05.04.2024,19.05.2024,"3,1328","0,4219","0,1347","0,4371"
Fagus,2025-Omega-2,Buchs,"0,95","6,7075",05.04.2024,19.05.2024,"3,0606","0,3998","0,1306","0,4418"
Fagus,2025-Omega-2,Buchs,"0,96","6,8522",05.04.2024,19.05.2024,"2,9838","0,3734","0,1251","0,4431"
Fagus,2025-Omega-2,Buchs,"0,97","7,0893",05.04.2024,19.05.2024,"2,8943","0,337","0,1164","0,4496"
Fagus,2025-Omega-2,Buchs,"0,98","7,3737",05.04.2024,19.05.2024,"2,7828","0,2906","0,1044","0,4614"
Fagus,2025-Omega-2,Buchs,"0,99","7,8752",05.04.2024,19.05.2024,"2,6054","0,2236","0,0858","0,4777"
Fagus,2025-Omega-2,Buchs,"0,999","9,3344",05.04.2024,19.05.2024,"2,186","0,0897","0,041","0,5341"
Fagus,2025-Omega-2,Buchs,"0,9999","10,6385",05.04.2024,19.05.2024,"1,8951","0,0354","0,0187","0,6041"
Fagus,2025-Omega-2,Buchs,1,"12,0552",05.04.2024,19.05.2024,"1,6625","0,0148","0,0089","0,6912"
Fagus,2025-Omega-2,Buchs,1,"13,8084",05.04.2024,19.05.2024,"1,4333","0,0079","0,0055","0,7207"
Fagus,2025-Omega-2,Buchs,1,"15,9056",05.04.2024,19.05.2024,"1,2238","0,005","0,0041","0,7566"
Fraxinus,2025-Omega-2,Buchs,0,"2,2231",11.03.2024,12.04.2024,"38,7299","5,6861","0,1468","0,4191"
Fraxinus,2025-Omega-2,Buchs,"0,2","2,2231",11.03.2024,12.04.2024,"38,7299","5,6859","0,1468","0,4191"
Fraxinus,2025-Omega-2,Buchs,"0,4","2,2386",11.03.2024,12.04.2024,"38,4984","5,5789","0,1449","0,4206"
Fraxinus,2025-Omega-2,Buchs,"0,6","2,3641",11.03.2024,12.04.2024,"36,5812","4,7701","0,1304","0,4341"
Fraxinus,2025-Omega-2,Buchs,"0,75","2,5039",11.03.2024,12.04.2024,"34,5304","3,9867","0,1155","0,4504"
Fraxinus,2025-Omega-2,Buchs,"0,8","2,5626",11.03.2024,12.04.2024,"33,7111","3,6944","0,1096","0,458"
