7547,99,7546,5,4,bongo ii,Unnamed: 6,Unnamed: 7,NULL,NULL.1,NULL.2,utc+08:00,NULL.3,NULL.4,96262,text,cluster
7716,99,7539,5,4,mefnanyam (metnayam),,,,,,utc+08:00,,,98474,mefnanyam (metnayam) utc+08:00,3
7717,99,7539,5,4,metbelum,,,,,,utc+08:00,,,98474,metbelum utc+08:00,3
7718,99,7539,5,4,metbesa,,,,,,utc+08:00,,,98474,metbesa utc+08:00,3
7719,99,7539,5,4,sumbekas,,,,,,utc+08:00,,,98474,sumbekas utc+08:00,3
7720,99,7539,5,4,syarwom,,,,,,utc+08:00,,,98474,syarwom utc+08:00,3
7721,99,7539,5,4,asur,,,,,,utc+08:00,,,98153,asur utc+08:00,3
7722,99,7539,5,4,bosnabraidi,,,,,,utc+08:00,,,98153,bosnabraidi utc+08:00,3
7723,99,7539,5,4,indawi,,,,,,utc+08:00,,,98157,indawi utc+08:00,3
7724,99,7539,5,4,karmon,,,,,,utc+08:00,,,98157,karmon utc+08:00,3
7725,99,7539,5,4,madirai,,,,,,utc+08:00,,,98157,madirai utc+08:00,3
7726,99,7539,5,4,soor (sor),,,,,,utc+08:00,,,98157,soor (sor) utc+08:00,3
7727,99,7539,5,4,wasori,,,,,,utc+08:00,,,98157,wasori utc+08:00,3
7728,99,7539,5,4,yawosi (fanindi),,,,,,utc+08:00,,,98157,yawosi (fanindi) utc+08:00,3
7729,99,7539,5,4,akudiomi (akuidiomi),,,,,,utc+08:00,,,98852,akudiomi (akuidiomi) utc+08:00,3
7730,99,7539,5,4,sima,,,,,,utc+08:00,,,98852,sima utc+08:00,3
7731,99,7539,5,4,wami (wamijaya),,,,,,utc+08:00,,,98852,wami (wamijaya) utc+08:00,3
7732,99,7539,5,4,yaur,,,,,,utc+08:00,,,98852,yaur utc+08:00,3
7733,99,7539,5,4,epouto,,,,,,utc+08:00,,,98725,epouto utc+08:00,3
7734,99,7539,5,4,keniapa (udaigida),,,,,,utc+08:00,,,98726,keniapa (udaigida) utc+08:00,3
7735,99,7539,5,4,uwebutu (unebutu),,,,,,utc+08:00,,,98715,uwebutu (unebutu) utc+08:00,3
7736,99,7539,5,4,wotai,,,,,,utc+08:00,,,98726,wotai utc+08:00,3
7737,99,7539,5,4,adodo fordata,,,,,,utc+08:00,,,97463,adodo fordata utc+08:00,4
7738,99,7539,5,4,awear,,,,,,utc+08:00,,,97463,awear utc+08:00,3
7739,99,7539,5,4,romean,,,,,,utc+08:00,,,97463,romean utc+08:00,3
7740,99,7539,5,4,rumngeur,,,,,,utc+08:00,,,97463,rumngeur utc+08:00,3
7741,99,7539,5,4,sofyanin,,,,,,utc+08:00,,,97463,sofyanin utc+08:00,3
7742,99,7539,5,4,walerang,,,,,,utc+08:00,,,97463,walerang utc+08:00,3
7743,99,7539,5,4,bomopai,,,,,,utc+08:00,,,98853,bomopai utc+08:00,3
7744,99,7539,5,4,jaya mukti,,,,,,utc+08:00,,,98856,jaya mukti utc+08:00,1
7745,99,7539,5,4,ororodo,,,,,,utc+08:00,,,98853,ororodo utc+08:00,3
7746,99,7539,5,4,parauto,,,,,,utc+08:00,,,98853,parauto utc+08:00,3
7747,99,7539,5,4,wanggar pantai,,,,,,utc+08:00,,,98856,wanggar pantai utc+08:00,3
7748,99,7539,5,4,wanggar sari,,,,,,utc+08:00,,,98856,wanggar sari utc+08:00,3
7749,99,7539,5,4,wiraska,,,,,,utc+08:00,,,98856,wiraska utc+08:00,3
7750,99,7539,5,4,yaro makmur,,,,,,utc+08:00,,,98856,yaro makmur utc+08:00,3
7751,99,7539,5,4,bumi sahaja,,,,,,utc+08:00,,,99364,bumi sahaja utc+08:00,3
7752,99,7539,5,4,bundru,,,,,,utc+08:00,,,99364,bundru utc+08:00,3
7753,99,7539,5,4,kwarja (kwaja),,,,,,utc+08:00,,,99364,kwarja (kwaja) utc+08:00,3
7754,99,7539,5,4,nawa mukti,,,,,,utc+08:00,,,99364,nawa mukti utc+08:00,1
7755,99,7539,5,4,nawa mulya,,,,,,utc+08:00,,,99364,nawa mulya utc+08:00,3
7756,99,7539,5,4,ongan jaya,,,,,,utc+08:00,,,99364,ongan jaya utc+08:00,1
7757,99,7539,5,4,purnawajati (purnama jati),,,,,,utc+08:00,,,99364,purnawajati (purnama jati) utc+08:00,3
7758,99,7539,5,4,tabbeyan (tabeyan),,,,,,utc+08:00,,,99364,tabbeyan (tabeyan) utc+08:00,3
7759,99,7539,5,4,taqwa/takwa bangun,,,,,,utc+08:00,,,99364,taqwa/takwa bangun utc+08:00,3
7760,99,7539,5,4,karawi,,,,,,utc+08:00,,,98252,karawi utc+08:00,3
7761,99,7539,5,4,kiriyou (kiriyow),,,,,,utc+08:00,,,98252,kiriyou (kiriyow) utc+08:00,3
7762,99,7539,5,4,roswari (artaneng),,,,,,utc+08:00,,,98252,roswari (artaneng) utc+08:00,3
7763,99,7539,5,4,sambrawai (samrawai),,,,,,utc+08:00,,,98252,sambrawai (samrawai) utc+08:00,3
7764,99,7539,5,4,soromasen (soromasem),,,,,,utc+08:00,,,98252,soromasen (soromasem) utc+08:00,3
7765,99,7539,5,4,tindaret,,,,,,utc+08:00,,,98252,tindaret utc+08:00,3
7766,99,7539,5,4,yobi,,,,,,utc+08:00,,,98252,yobi utc+08:00,3
7767,99,7539,5,4,awunawai,,,,,,utc+08:00,,,98252,awunawai utc+08:00,3
7768,99,7539,5,4,dawai,,,,,,utc+08:00,,,98252,dawai utc+08:00,3
7769,99,7539,5,4,duai,,,,,,utc+08:00,,,98252,duai utc+08:00,3
7770,99,7539,5,4,korombobi (karombobi),,,,,,utc+08:00,,,98252,korombobi (karombobi) utc+08:00,3
7771,99,7539,5,4,mereruni (maseruni),,,,,,utc+08:00,,,98252,mereruni (maseruni) utc+08:00,3
7772,99,7539,5,4,nunsembai (hunsembai),,,,,,utc+08:00,,,98252,nunsembai (hunsembai) utc+08:00,3
7773,99,7539,5,4,nunsiari,,,,,,utc+08:00,,,98252,nunsiari utc+08:00,3
7774,99,7539,5,4,sere sere,,,,,,utc+08:00,,,98252,sere sere utc+08:00,3
7775,99,7539,5,4,wabo,,,,,,utc+08:00,,,98252,wabo utc+08:00,3
7776,99,7539,5,4,wabompi,,,,,,utc+08:00,,,98252,wabompi utc+08:00,3
7777,99,7539,5,4,woinsupi (waisopi),,,,,,utc+08:00,,,98252,woinsupi (waisopi) utc+08:00,3
7778,99,7539,5,4,anataurei (anatorei),,,,,,utc+08:00,,,98214,anataurei (anatorei) utc+08:00,3
7779,99,7539,5,4,banawa,,,,,,utc+08:00,,,98215,banawa utc+08:00,3
7780,99,7539,5,4,barawaikap,,,,,,utc+08:00,,,98215,barawaikap utc+08:00,3
7781,99,7539,5,4,bawai,,,,,,utc+08:00,,,98215,bawai utc+08:00,3
7782,99,7539,5,4,famboaman (fambuaman),,,,,,utc+08:00,,,98215,famboaman (fambuaman) utc+08:00,3
7783,99,7539,5,4,imandoa,,,,,,utc+08:00,,,98211,imandoa utc+08:00,3
7784,99,7539,5,4,kandowarira,,,,,,utc+08:00,,,98215,kandowarira utc+08:00,3
7785,99,7539,5,4,ketuapi,,,,,,utc+08:00,,,98215,ketuapi utc+08:00,3
7786,99,7539,5,4,manaini,,,,,,utc+08:00,,,98211,manaini utc+08:00,3
7787,99,7539,5,4,mantembu,,,,,,utc+08:00,,,98211,mantembu utc+08:00,3
7788,99,7539,5,4,mariadei (mariaderi),,,,,,utc+08:00,,,98215,mariadei (mariaderi) utc+08:00,3
7789,99,7539,5,4,nundawipi,,,,,,utc+08:00,,,98215,nundawipi utc+08:00,3
7790,99,7539,5,4,pasir hitam,,,,,,utc+08:00,,,98215,pasir hitam utc+08:00,3
7791,99,7539,5,4,pasir putih,,,,,,utc+08:00,,,98215,pasir putih utc+08:00,3
7792,99,7539,5,4,serui jaya,,,,,,utc+08:00,,,98212,serui jaya utc+08:00,1
7793,99,7539,5,4,serui kota,,,,,,utc+08:00,,,98211,serui kota utc+08:00,3
7794,99,7539,5,4,serui laut,,,,,,utc+08:00,,,98215,serui laut utc+08:00,3
7795,99,7539,5,4,tarau,,,,,,utc+08:00,,,98213,tarau utc+08:00,3
7796,99,7539,5,4,turu,,,,,,utc+08:00,,,98211,turu utc+08:00,3
7797,99,7539,5,4,warari,,,,,,utc+08:00,,,98211,warari utc+08:00,3
7798,99,7539,5,4,yapan,,,,,,utc+08:00,,,98215,yapan utc+08:00,3
7799,99,7539,5,4,ansus,,,,,,utc+08:00,,,98253,ansus utc+08:00,3
7800,99,7539,5,4,inowa,,,,,,utc+08:00,,,98253,inowa utc+08:00,3
7801,99,7539,5,4,kairawi,,,,,,utc+08:00,,,98253,kairawi utc+08:00,3
7802,99,7539,5,4,maniri,,,,,,utc+08:00,,,98253,maniri utc+08:00,3
7803,99,7539,5,4,marau,,,,,,utc+08:00,,,98253,marau utc+08:00,3
7804,99,7539,5,4,narei,,,,,,utc+08:00,,,98253,narei utc+08:00,3
7805,99,7539,5,4,natabui,,,,,,utc+08:00,,,98253,natabui utc+08:00,3
7806,99,7539,5,4,nuiwiora,,,,,,utc+08:00,,,98253,nuiwiora utc+08:00,3
7807,99,7539,5,4,papuma (papuama),,,,,,utc+08:00,,,98253,papuma (papuama) utc+08:00,3
7808,99,7539,5,4,sasawa,,,,,,utc+08:00,,,98253,sasawa utc+08:00,3
7809,99,7539,5,4,toweta,,,,,,utc+08:00,,,98253,toweta utc+08:00,3
7810,99,7539,5,4,warabori,,,,,,utc+08:00,,,98253,warabori utc+08:00,3
7811,99,7539,5,4,webi,,,,,,utc+08:00,,,98253,webi utc+08:00,3
7812,99,7539,5,4,wimoni,,,,,,utc+08:00,,,98253,wimoni utc+08:00,3
7813,99,7539,5,4,woiwani,,,,,,utc+08:00,,,98253,woiwani utc+08:00,3
7814,99,7539,5,4,yarori,,,,,,utc+08:00,,,98253,yarori utc+08:00,3
7815,99,7539,5,4,yenusi marau,,,,,,utc+08:00,,,98253,yenusi marau utc+08:00,3
7816,99,7539,5,4,fefero (fefeko),,,,,,utc+08:00,,,99664,fefero (fefeko) utc+08:00,3
7817,99,7539,5,4,manggemakhe (manggemahe),,,,,,utc+08:00,,,99664,manggemakhe (manggemahe) utc+08:00,3
7818,99,7539,5,4,yaniruma,,,,,,utc+08:00,,,99664,yaniruma utc+08:00,3
7819,99,7539,5,4,hairapara,,,,,,utc+08:00,,,98655,hairapara utc+08:00,3
7820,99,7539,5,4,omba pamuku,,,,,,utc+08:00,,,98655,omba pamuku utc+08:00,3
7821,99,7539,5,4,ure (mury/uray),,,,,,utc+08:00,,,98655,ure (mury/uray) utc+08:00,3
7822,99,7539,5,4,urubika,,,,,,utc+08:00,,,98655,urubika utc+08:00,3
7823,99,7539,5,4,wagoha (wagioha),,,,,,utc+08:00,,,98655,wagoha (wagioha) utc+08:00,3
7824,99,7539,5,4,wosokuno,,,,,,utc+08:00,,,98655,wosokuno utc+08:00,3
7825,99,7539,5,4,aligapaga,,,,,,utc+08:00,,,98913,aligapaga utc+08:00,3
