word,level,pos,definition_url,voice_url,clean_text,cluster
so as to do sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/so_1#so_sng_13,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/so_/so_as/so_as_to_do_sth_1_us_1.ogg,sth,3
so far,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/far_1#far_sng_27,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/so_/so_fa/so_far_1_us_1.ogg,far,2
so that…,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/so_3#so_sng_22,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/so_/so_th/so_that_1_us_1.ogg,,1
solution to sth,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/solution#solution_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sol/solut/solution_to_sth_1_us_1.ogg,solution sth,3
some kind of…,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/some_1#some_sng_5,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/som/some_/some_kind_of_1_us_1.ogg,kind,1
someone else,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/someone#someone_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/som/someo/someone_else_1_us_1.ogg,someone else,1
something like…,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/something_1#something_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/som/somet/something_like_1_us_1.ogg,something like,1
sort of sth,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/sort_1#sort_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sor/sort_/sort_of_sth_1_us_1.ogg,sort sth,3
sort sb/sth/yourself out,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/sort-out_1#sort_sng_26,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sor/sort_/sort_sb_out_1_us_1.ogg,sort sbsthyourself,1
sound like sb/sth,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/sound_2#sound_sng_9,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sou/sound/sound_like_sb_1_us_1.ogg,sound like sbsth,4
speak to sb,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/speak_1#speak_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/spe/speak/speak_to_sb_1_us_1.ogg,speak sb,1
spend time,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/spend_1#spend_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/spe/spend/spend_time_1_us_1.ogg,spend time,1
stand up,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/stand-up_2#standup5_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sta/stand/stand_up_1_us_1.ogg,stand,1
start with sb/sth,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/start_1#start_sng_8,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sta/start/start_with_sb_1_us_1.ogg,start sbsth,4
stay in,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/stay_1#stay_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sta/stay_/stay_in_1_us_1.ogg,stay,1
stick to sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/stick-to#stick_sng_72,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sti/stick/stick_to_sth_1_us_1.ogg,stick sth,3
subject to sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/subject_2#subject_sng_7,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sub/subje/subject_to_sth_1_us_1.ogg,subject sth,3
succeed in doing sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/succeed#succeed_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/suc/succe/succeed_in_doing_sth_1_us_1.ogg,succeed sth,3
such a/an…,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/such#such_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/suc/such_/such_a_1_us_1.ogg,aan,1
such as,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/such#such_sng_6,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/suc/such_/such_as_1_us_1.ogg,,1
suffer from sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/suffer#suffer_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/suf/suffe/suffer_from_sth_1_us_1.ogg,suffer sth,3
sum up,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/sum-up#sumup2_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sum/sum_u/sum_up_1_us_1.ogg,sum,1
sure to do sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/sure_1#sure_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sur/sure_/sure_to_do_sth_1_us_1.ogg,sure sth,3
swimming pool,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/swimming-pool#swimmingpool_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/swi/swimm/swimming_pool_1_us_1.ogg,swimming pool,1
take advantage of sb/sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/advantage_1#advantage_sng_5,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tak/take_/take_advantage_of_sb_1_us_1.ogg,take advantage sbsth,4
take care of sb/sth/yourself,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/care_1#care_sng_9,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tak/take_/take_care_of_sb_1_us_1.ogg,take care sbsthyourself,1
take off,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/take-off_1#takeoff3_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tak/take_/take_off_1_us_5.ogg,take,1
take over,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/take-over#take_sng_193,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tak/take_/take_over_1_us_2.ogg,take,1
take part,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/part_1#part_sng_27,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tak/take_/take_part_1_us_1.ogg,take part,1
take place,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/place_1#place_sng_36,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tak/take_/take_place_1_us_1.ogg,take place,1
take sth into account,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/account_1#account_sng_20,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tak/take_/take_sth_into_account_1_us_1.ogg,take sth account,3
take sth off,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/take-off_1#take_sng_170,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tak/take_/take_sth_off_1_us_1.ogg,take sth,3
take sth up,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/take-up_1#take_sng_203,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tak/take_/take_sth_up_1_us_1.ogg,take sth,3
take sth/sb on,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/take-on#take_sng_180,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tak/take_/take_sth_on_1_us_1.ogg,take sthsb,1
take up sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/take-up_1#take_sng_202,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tak/take_/take_up_sth_1_us_1.ogg,take sth,3
talk about sb/sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/talk_1#talk_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tal/talk_/talk_about_sb_1_us_1.ogg,talk sbsth,4
tell the truth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/truth#truth_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tel/tell_/tell_the_truth_1_us_1.ogg,tell truth,1
tend to do sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/tend#tend_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/ten/tend_/tend_to_do_sth_1_us_1.ogg,tend sth,3
thank you,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/thank-you_2#thankyou2_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tha/thank/thank_you_1_us_1.ogg,thank,1
thanks to sb/sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/thanks_2#thanks_sng_8,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tha/thank/thanks_to_sb_1_us_1.ogg,thanks sbsth,4
that day,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/day#day_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tha/that_/that_day_1_us_1.ogg,day,0
that is,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/that_2#that_sng_8,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tha/that_/that_is_1_us_1.ogg,,1
that's it,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/that_2#that_sng_9,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tha/that_/that_s_it_1_us_1.ogg,thats,1
the 20th century,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/century#century_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/the_2/the_20th_century_1_us_1.ogg,th century,1
the best thing,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/thing#thing_sng_7,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/the_b/the_best_thing_1_us_1.ogg,best thing,1
the case,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/case_1#case_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/the_c/the_case_1_us_1.ogg,case,1
the extent to which…,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/extent#extent_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/the_e/the_extent_to_which_1_us_1.ogg,extent,1
the fact that…,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/fact#fact_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/the_f/the_fact_that_1_us_1.ogg,fact,1
the first thing,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/thing#thing_sng_5,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/the_f/the_first_thing_1_us_1.ogg,first thing,1
the following…,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/following_1#following_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/the_f/the_following_1_us_1.ogg,following,1
the important thing,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/important#important_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/the_i/the_important_thing_1_us_1.ogg,important thing,1
the next day,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/day#day_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/the_n/the_next_day_1_us_1.ogg,next day,0
the other side of sth,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/side_1#side_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/the_o/the_other_side_of_sth_1_us_1.ogg,side sth,3
the rest of sth,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/rest_1#rest_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/the_r/the_rest_of_sth_1_us_1.ogg,rest sth,3
the vast majority of sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/vast#vast_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/the_v/the_vast_majority_of_sth_1_us_1.ogg,vast majority sth,3
there is,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/there_1#there_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/there/there_is_1_us_1.ogg,,1
these days,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/day#day_sng_36,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/these/these_days_1_us_1.ogg,day,0
they say…,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/they#they_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/they_/they_say_1_us_1.ogg,say,1
think about sb/sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/think-about#think_sng_56,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thi/think/think_about_sb_1_us_1.ogg,think sbsth,4
think of sb/sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/think-of#think_sng_60,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thi/think/think_of_sb_1_us_1.ogg,think sbsth,4
this is…,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/this_1#this_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thi/this_/this_is_1_us_1.ogg,,1
this kind of…,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/kind_1#kind_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thi/this_/this_kind_of_1_us_1.ogg,kind,1
this morning,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/morning_1#morning_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thi/this_/this_morning_1_us_1.ogg,morning,1
this time,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/time_1#time_sng_8,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thi/this_/this_time_1_us_1.ogg,time,1
this year,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/year#year_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thi/this_/this_year_1_us_1.ogg,year,1
those who…,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/that_2#that_sng_5,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tho/those/those_who_1_us_1.ogg,,1
thousands of…,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/thousand#thousand_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tho/thous/thousands_of_1_us_1.ogg,thousand,1
throw sth away,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/throw-away#throw_sng_55,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thr/throw/throw_sth_away_1_us_1.ogg,throw sth away,3
to date,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/date_1#date_sng_7,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/to_/to_da/to_date_1_us_1.ogg,date,1
to do with sb/sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/do1_1#do1_sng_27,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/to_/to_do/to_do_with_sb_1_us_1.ogg,sbsth,4
together with,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/together_1#together_sng_7,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tog/toget/together_with_1_us_1.ogg,together,1
too bad,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/bad_1#bad_sng_18,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/too/too_b/too_bad_1_us_1.ogg,bad,1
too long,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/long_2#long_sng_30,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/too/too_l/too_long_1_us_1.ogg,long,1
too much,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/much_1#much_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/too/too_m/too_much_1_us_1.ogg,much,1
town centre,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/town-centre#towncentre_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tow/town_/town_centre_1_us_1.ogg,town centre,1
try and…,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/try_1#try_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/try/try_a/try_and_1_us_1.ogg,try,1
turn into sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/turn-into#turn_sng_124,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tur/turn_/turn_into_sth_1_us_1.ogg,turn sth,3
turn out,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/turn-out#turnout3_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tur/turn_/turn_out_1_us_2.ogg,turn,1
turn sth off,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/turn-off_1#turn_sng_130,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tur/turn_/turn_sth_off_1_us_1.ogg,turn sth,3
turn sth on,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/turn-on_1#turn_sng_136,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tur/turn_/turn_sth_on_1_us_1.ogg,turn sth,3
turn sth up,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/turn-up_1#turn_sng_165,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tur/turn_/turn_sth_up_1_us_1.ogg,turn sth,3
tv show,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/tv#tv_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tv_/tv_sh/tv_show_1_us_1.ogg,tv show,1
unable to do sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/unable#unable_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/una/unabl/unable_to_do_sth_1_us_1.ogg,unable sth,3
up against sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/up_1#up_sng_15,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/up_/up_ag/up_against_sth_1_us_1.ogg,sth,3
up and down,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/up_1#up_sng_16,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/up_/up_an/up_and_down_1_us_2.ogg,,1
up to sb,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/up_1#up_sng_13,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/up_/up_to/up_to_sb_1_us_1.ogg,sb,1
up to sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/up_1#up_sng_26,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/up_/up_to/up_to_sth_1_us_1.ogg,sth,3
wait for sb/sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/wait_1#wait_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wai/wait_/wait_for_sb_1_us_1.ogg,wait sbsth,4
wake up,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/wake-up#wakeup2_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wak/wake_/wake_up_1_us_2.ogg,wake,1
way of life,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/life_1#way_sng_94,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/way/way_o/way_of_life_1_us_1.ogg,way life,1
welcome to sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/welcome_1#welcome_sng_12,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wel/welco/welcome_to_sth_1_us_1.ogg,welcome sth,3
well known,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/well-known#wellknown_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wel/well_/well_known__us_1.ogg,well known,1
what about…?,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/what#what_sng_11,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wha/what_/what_about_1_us_2.ogg,,1
when it comes to sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/come_1#come_sng_28,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/whe/when_/when_it_comes_to_sth_1_us_1.ogg,come sth,3
whether or not…,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/whether#whether_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/whe/wheth/whether_or_not_1_us_1.ogg,whether,1
why not…?,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/why_1#why_sng_5,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/why/why_n/why_not_1_us_1.ogg,,1
with regard to sb/sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/regard_2#regard_sng_9,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wit/with_/with_regard_to_sb_1_us_1.ogg,regard sbsth,4
with respect to sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/respect_1#respect_sng_7,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wit/with_/with_respect_to_sth_1_us_1.ogg,respect sth,3
with the exception of sb/sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/exception#exception_sng_6,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wit/with_/with_the_exception_of_sb_1_us_1.ogg,exception sbsth,4
work as sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/work_1#work_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wor/work_/work_as_sth_1_us_1.ogg,work sth,3
work for sb/sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/work_1#work_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wor/work_/work_for_sb_1_us_1.ogg,work sbsth,4
work hard,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/work_1#work_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wor/work_/work_hard_1_us_1.ogg,work hard,1
work on sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/work-on#work_sng_85,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wor/work_/work_on_sth_1_us_1.ogg,work sth,3
work out,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/work-out#workout3_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wor/work_/work_out_1_us_1.ogg,work,1
work sth out,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/work-out#work_sng_90,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wor/work_/work_sth_out_1_us_1.ogg,work sth,3
work together,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/work_1#work_sng_4,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wor/work_/work_together_1_us_1.ogg,work together,1
work with sb,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/work_1#work_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wor/work_/work_with_sb_1_us_1.ogg,work sb,1
worried about sb/sth,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/worried#worried_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wor/worri/worried_about_sb_1_us_1.ogg,worried sbsth,4
would like,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/like_3#like_sng_16,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wou/would/would_like_1_us_1.ogg,would like,1
would love to do sth,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/love_2#love_sng_17,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wou/would/would_love_to_do_sth_1_us_1.ogg,would love sth,3
would rather…,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/rather_1#rather_sng_7,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wou/would/would_rather_1_us_1.ogg,would rather,1
would you like…?,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/would#would_sng_8,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wou/would/would_you_like_1_us_1.ogg,would like,1
write sth down,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/write-down_1#write_sng_31,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wri/write/write_sth_down_1_us_1.ogg,write sth,3
wrong with sb/sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/wrong_1#wrong_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wro/wrong/wrong_with_sb_1_us_1.ogg,wrong sbsth,4
x hours a day,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/hour#hour_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/x_h/x_hou/x_hours_a_day_1_us_1.ogg,x hour day,0
x times a…,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/time_1#time_sng_8,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/x_t/x_tim/x_times_a_1_us_1.ogg,x time,1
x years ago,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/year#year_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/x_y/x_yea/x_years_ago_1_us_1.ogg,x year ago,1
x years later,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/year#year_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/x_y/x_yea/x_years_later_1_us_1.ogg,x year later,1
x years old,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/year#year_sng_5,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/x_y/x_yea/x_years_old_1_us_1.ogg,x year old,1
you see,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/see_1#see_sng_26,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/y/you/you_s/you_see_1_us_1.ogg,see,1
you're welcome,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/welcome_3#welcome_sng_8,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/y/you/you_r/you_re_welcome_1_us_1.ogg,youre welcome,1
