player,tournament id,Player_initial_last,player id,DK_Hole_FP,DK_Streak_Bonus_FP,FD_Hole_FP,FD_Streak_Bonus_FP,tournament name,season,final position,DK_Finish_FP,FD_Finish_FP,DK_Total_FP,FD_Total_FP,major,made_cut,course,date,Finish,Score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,place,Cluster
Andres Romero,2726,A. Romero,1712,22.0,0,19.4,5.0,Puerto Rico Open,2017,,0,0,22.0,24.4,0,0,"Coco Beach - Rio Grande, Puero Rico",2016-03-16,,,,,,,,,-,0
Andres Romero,2729,A. Romero,1712,70.5,6,68.1,7.3,The RSM Classic,2017,27.0,3,2,79.5,77.4,0,1,"Sea Island - Sea Island, GA",2016-11-20,T27,-10,1.62,0.11,0.05,0.73,0.9,2.52,27,0
Andres Romero,2730,A. Romero,1712,66.0,0,58.8,20.2,Barbasol Championship,2017,67.0,0,0,66.0,79.0,0,1,"Robert Trent Jones - Auburn, AL",2017-07-23,T67,-4,0.15,-0.64,-1.04,0.66,-1.02,-0.86,67,0
Andres Romero,3066,A. Romero,1712,21.5,0,15.1,5.6,U.S. Open,2017,,0,0,21.5,20.7,1,0,"Erin Hills - Erin, WI",2017-06-18,,,,,,,,,-,0
Andres Romero,401025258,A. Romero,1712,87.5,3,85.5,30.7,John Deere Classic,2018,7.0,10,10,100.5,126.2,0,1,"TPC Deere Run - Silvis, IL",2018-07-15,T7,-16,2.87,-0.14,-0.63,0.09,-0.69,2.19,7,0
Andres Romero,401025264,A. Romero,1712,20.0,0,13.9,10.0,Wyndham Championship,2018,,0,0,20.0,23.9,0,0,"Sedgefield - Greensboro, NC",2018-08-29,CUT,6,-1.86,0.87,-0.49,-2.33,-1.95,-3.8,-,0
Andres Romero,401025271,A. Romero,1712,142.5,0,113.9,64.0,Barbasol Championship,2018,21.0,4,3,146.5,180.9,0,1,"Keene Trace - Nicholasville, KY",2018-07-23,T21,-15,0.51,-0.45,1.67,-0.17,1.06,1.57,21,0
Andres Romero,401056503,A. Romero,1712,75.5,3,69.7,21.6,Sanderson Farms Championship,2019,26.0,3,2,81.5,93.3,0,1,"Country Club of Jackson - Jackson, MS",2018-10-28,T26,-8,0.74,-0.4,0.62,0.1,0.32,1.05,26,0
Andres Romero,401056506,A. Romero,1712,28.5,0,22.0,5.6,The RSM Classic,2019,,0,0,28.5,27.6,0,0,"Sea Island - Sea Island, GA",2018-11-18,CUT,3,0.38,-0.83,-0.85,0.45,-1.24,-0.86,-,0
Andres Romero,401056517,A. Romero,1712,63.5,3,59.9,11.1,Puerto Rico Open,2019,25.0,4,3,70.5,74.0,0,1,"Coco Beach - Rio Grande, Puero Rico",2019-02-24,,,,,,,,,25,0
Andres Romero,401056525,A. Romero,1712,22.0,0,14.6,5.0,Corales Puntacana Resort & Club Championship,2019,,0,0,22.0,19.6,0,0,"Corales Puntacana GC - Punta Cana, Dominican Republic",2019-03-31,,,,,,,,,-,0
Andres Romero,401056546,A. Romero,1712,32.5,0,29.3,10.0,Barbasol Championship,2019,,0,0,32.5,39.3,0,0,"Keene Trace - Nicholasville, KY",2019-07-21,CUT,-2,-0.36,0.14,-1.11,0.16,-0.81,-1.17,-,0
Andres Romero,401056548,A. Romero,1712,35.0,0,28.2,19.6,John Deere Classic,2019,,0,0,35.0,47.8,0,0,"TPC Deere Run - Silvis, IL",2019-07-14,CUT,E,-0.21,-0.27,-1.49,0.74,-1.02,-1.23,-,0
Andres Romero,401056551,A. Romero,1712,33.0,0,26.5,24.2,AT&T Byron Nelson,2019,,0,0,33.0,50.7,0,0,"Trinity Forest - Dallas, TX",2019-05-12,CUT,1,0.35,-2.69,0.73,0.48,-1.49,-1.14,-,0
Andres Romero,401155425,A. Romero,1712,26.5,3,17.8,15.8,Puerto Rico Open,2020,,0,0,29.5,33.6,0,0,"Grand Reserve Country Club - Rio Grande, Puerto Rico",2020-02-22,,,,,,,,,-,0
Andrew Landry,2244,A. Landry,4682,19.0,0,14.8,0.0,Shell Houston Open,2015,,0,0,19.0,14.8,0,0,"Golf Club of Houston - Houston, TX",2015-04-05,CUT,5,-1.31,-0.73,-2.33,0.4,-2.66,-3.97,-,0
Andrew Landry,2483,A. Landry,4682,35.5,0,33.9,14.6,CareerBuilder Challenge,2016,,0,0,35.5,48.5,0,0,"PGA West - La Quinta, CA",2016-01-24,,,,,,,,,-,0
Andrew Landry,2485,A. Landry,4682,37.5,0,34.7,0.6,AT&T Pebble Beach Pro-Am,2016,,0,0,37.5,35.3,0,0,"Pebble Beach - Pebble Beach, CA",2016-02-14,T70,E,-0.62,1.41,-1.59,0.8,0.62,0.0,-,0
Andrew Landry,2486,A. Landry,4682,31.0,0,22.2,15.2,Farmers Insurance Open,2016,,0,0,31.0,37.4,0,0,"Torrey Pines - La Jolla, CA",2016-02-01,CUT,4,0.34,-1.54,-1.05,-0.39,-2.99,-2.64,-,0
Andrew Landry,2495,A. Landry,4682,71.0,0,64.0,20.8,Wyndham Championship,2016,57.0,0,0,71.0,84.8,0,1,"Sedgefield - Greensboro, NC",2016-08-21,T57,-5,0.91,-0.92,-0.69,0.73,-0.89,0.02,57,0
Andrew Landry,2497,A. Landry,4682,40.5,3,35.4,29.8,AT&T Byron Nelson,2016,75.0,0,0,43.5,65.2,0,0,"TPC Four Seasons Resort Las Colinas, Irving, TX",2016-05-22,T75,-1,1.02,0.23,-1.62,-0.18,-1.57,-0.56,75,0
Andrew Landry,2501,A. Landry,4682,50.0,3,40.7,12.0,U.S. Open,2016,15.0,6,5,59.0,57.7,1,1,"Oakmont - Oakmont, PA",2016-06-19,,,,,,,,,15,0
Andrew Landry,2502,A. Landry,4682,49.5,0,43.4,20.6,FedEx St. Jude Classic,2016,41.0,1,0,50.5,64.0,0,1,"TPC Southwind, Memphis, TN",2016-06-12,T41,1,0.47,-0.8,-0.53,1.45,0.12,0.59,41,0
Andrew Landry,2503,A. Landry,4682,26.5,0,22.6,5.0,Travelers Championship,2016,,0,0,26.5,27.6,0,0,"TPC River Highlands - Cromwell, CT",2016-08-07,CUT,1,-0.73,0.79,-0.05,-0.37,0.38,-0.35,-,0
Andrew Landry,2509,A. Landry,4682,21.0,0,15.4,0.0,RBC Canadian Open,2016,,0,0,21.0,15.4,0,0,"Glen Abbey - Oakville, Ontario, Canada",2016-07-24,CUT,4,0.06,0.61,-2.51,1.18,-0.72,-0.66,-,0
Andrew Landry,2510,A. Landry,4682,87.0,8,83.6,25.3,John Deere Classic,2016,8.0,9,8,104.0,116.9,0,1,"TPC Deere Run - Silvis, IL",2016-08-14,T8,-14,1.44,-0.33,0.61,0.52,0.8,2.24,8,0
Andrew Landry,2512,A. Landry,4682,55.0,0,50.7,11.2,Valero Texas Open,2016,51.0,0,0,55.0,61.9,0,1,"TPC San Antonio - San Antonio, TX",2016-04-24,T51,-1,0.76,-0.31,-1.14,1.03,-0.43,0.33,51,0
Andrew Landry,2522,A. Landry,4682,30.5,0,26.3,14.0,OHL Classic at Mayakoba,2016,,0,0,30.5,40.3,0,0,"El Camaleon - Playa del Carmen, Mexico",2015-11-16,,,,,,,,,-,0
Andrew Landry,2525,A. Landry,4682,53.0,0,47.6,15.6,Puerto Rico Open,2016,58.0,0,0,53.0,63.2,0,1,"Coco Beach - Rio Grande, Puero Rico",2016-03-27,,,,,,,,,58,0
Andrew Landry,2528,A. Landry,4682,25.0,0,21.5,0.0,The RSM Classic,2016,,0,0,25.0,21.5,0,0,"Sea Island - Sea Island, GA",2015-11-22,CUT,1,2.39,-0.46,-0.99,-0.29,-1.75,0.64,-,0
Andrew Landry,2529,A. Landry,4682,31.5,0,27.8,5.6,Barbasol Championship,2016,,0,0,31.5,33.4,0,0,"Robert Trent Jones - Auburn, AL",2016-07-17,CUT,E,1.02,-2.46,-0.49,0.79,-2.15,-1.13,-,0
Andrew Landry,3743,A. Landry,4682,60.5,12,60.9,12.8,CareerBuilder Challenge,2018,2.0,20,20,92.5,93.7,0,0,"PGA West - La Quinta, CA",2018-01-21,,,,,,,,,2,0
Andrew Landry,3744,A. Landry,4682,26.0,0,23.1,10.0,Waste Management Phoenix Open,2018,,0,0,26.0,33.1,0,0,"TPC Scottsdale - Scottsdale, AZ",2018-02-04,CUT,1,0.26,-0.79,-0.08,-0.41,-1.29,-1.03,-,0
Andrew Landry,3746,A. Landry,4682,22.0,0,17.0,11.2,Farmers Insurance Open,2018,,0,0,22.0,28.2,0,0,"Torrey Pines - La Jolla, CA",2018-01-30,CUT,4,-1.57,0.46,-0.57,-0.65,-0.76,-2.33,-,0
Andrew Landry,3748,A. Landry,4682,16.0,0,10.3,5.6,Genesis Open,2018,,0,0,16.0,15.9,0,0,"Riviera - Pacific Palisades, CA",2018-02-18,CUT,7,-0.02,0.32,-2.86,0.23,-2.31,-2.33,-,0
Andrew Landry,3749,A. Landry,4682,17.5,0,11.3,5.0,The Honda Classic,2018,,0,0,17.5,16.3,0,0,"PGA National - Palm Beach Gardens, FL",2018-02-25,CUT,6,0.06,1.17,-2.06,0.73,-0.16,-0.1,-,0
Andrew Landry,3763,A. Landry,4682,61.5,3,53.3,22.6,Sanderson Farms Championship,2018,59.0,0,0,64.5,75.9,0,1,"Country Club of Jackson - Jackson, MS",2017-10-29,T59,1,-0.51,-0.64,0.42,0.4,0.17,-0.34,59,0
Andrew Landry,3768,A. Landry,4682,16.5,0,9.9,5.6,Shriners Hospital for Children Open,2018,,0,0,16.5,15.5,0,0,"TPC Summerlin - Las Vegas, NV",2017-11-05,CUT,8,-1.88,-1.56,0.27,-0.1,-1.39,-3.27,-,0
Andrew Landry,3776,A. Landry,4682,18.5,0,17.5,4.6,OHL Classic at Mayakoba,2018,,0,0,18.5,22.1,0,0,"El Camaleon - Playa del Carmen, Mexico",2017-11-12,,,,,,,,,-,0
Andrew Landry,3777,A. Landry,4682,78.0,3,73.4,15.2,Safeway Open,2018,7.0,10,10,91.0,98.6,0,1,"Silverado - Napa, CA",2017-10-08,T7,-10,1.78,-0.24,0.18,0.65,0.59,2.37,7,0
Andrew Landry,3781,A. Landry,4682,77.0,3,76.8,17.3,The RSM Classic,2018,4.0,16,16,96.0,110.1,0,1,"Sea Island - Sea Island, GA",2017-11-19,T4,-14,0.71,0.22,1.13,1.12,2.47,3.18,4,0
Andrew Landry,401025246,A. Landry,4682,57.5,0,53.2,10.0,RBC Heritage,2018,42.0,1,0,58.5,63.2,0,1,"Harbour Town - Hilton Head, SC",2018-04-15,T42,-3,-0.55,-0.59,1.45,0.27,1.13,0.58,42,0
Andrew Landry,401025247,A. Landry,4682,84.5,11,84.6,24.3,Valero Texas Open,2018,1.0,30,30,125.5,138.9,0,1,"TPC San Antonio - San Antonio, TX",2018-04-22,1,-17,1.29,0.29,1.92,0.9,3.12,4.41,1,0
Andrew Landry,401025247,A. Landry,4682,84.5,11,84.6,24.3,Valero Texas Open,2018,1.0,30,30,125.5,138.9,0,1,"TPC San Antonio - San Antonio, TX",2018-04-22,1,-17,1.29,0.29,1.92,0.9,3.12,4.41,1,0
Andrew Landry,401025249,A. Landry,4682,3.5,0,-0.4,5.0,Wells Fargo Championship,2018,,0,0,3.5,4.6,0,0,"Quail Hollow - Charlotte, NC",2018-05-06,W/D,7,-0.12,-0.58,-2.99,-1.48,-5.05,-5.17,-,0
Andrew Landry,401025250,A. Landry,4682,57.5,3,50.8,9.3,The Players Championship,2018,67.0,0,0,60.5,60.1,0,1,"TPC Sawgrass - Ponte Vedra Beach, FL",2018-05-13,T67,-1,1.2,-0.78,-1.29,0.39,-1.67,-0.48,67,0
Andrew Landry,401025252,A. Landry,4682,19.0,0,12.4,5.0,Fort Worth Invitational,2018,,0,0,19.0,17.4,0,0,"Colonial Country Club, Ft. Worth, TX",2018-05-27,,,,,,,,,-,0
Andrew Landry,401025253,A. Landry,4682,67.0,0,54.4,35.4,The Memorial Tournament pres. by Nationwide,2018,65.0,0,0,67.0,89.8,0,1,"Muirfield Village - Dublin, OH",2018-06-03,T65,E,-0.02,0.1,-0.36,-0.36,-0.61,-0.63,65,0
Andrew Landry,401025256,A. Landry,4682,20.5,0,13.6,14.6,Travelers Championship,2018,,0,0,20.5,28.2,0,0,"TPC River Highlands - Cromwell, CT",2018-06-24,CUT,8,-3.97,-0.16,0.14,-0.12,-0.14,-4.11,-,0
Andrew Landry,401025258,A. Landry,4682,74.5,0,68.1,9.8,John Deere Classic,2018,55.0,0,0,74.5,77.9,0,1,"TPC Deere Run - Silvis, IL",2018-07-15,T55,-8,0.15,0.11,-0.82,0.75,0.04,0.19,55,0
Andrew Landry,401025259,A. Landry,4682,14.0,0,1.1,0.6,The Open,2018,,0,0,14.0,1.7,1,0,"Carnoustie Golf Club, Carnoustie, Scotland",2018-07-22,,,,,,,,,-,0
Andrew Landry,401025261,A. Landry,4682,59.5,0,47.9,19.2,WGC-Bridgestone Invitational,2018,57.0,0,0,59.5,67.1,0,1,"Firestone - Akron, OH",2018-08-05,T57,4,0.03,-0.83,-0.29,-0.01,-1.12,-1.09,57,0
Andrew Landry,401025263,A. Landry,4682,61.0,3,55.0,17.0,PGA Championship,2018,50.0,1,0,65.0,72.0,1,1,"Bellrive - St. Louis, MO",2018-08-12,T50,-2,-0.3,0.05,0.21,0.49,0.75,0.45,50,0
Andrew Landry,401025265,A. Landry,4682,56.5,3,45.7,25.8,The Northern Trust,2018,76.0,0,0,59.5,71.5,0,1,"Ridgewood - Paramus, NJ",2018-08-26,T76,4,-0.81,-0.1,-0.53,-0.17,-0.79,-1.61,76,0
Andrew Landry,401025266,A. Landry,4682,61.0,3,55.0,10.8,Dell Technologies Championship,2018,58.0,0,0,64.0,65.8,0,1,"TPC Boston - Norton, MA",2018-09-03,T58,-2,0.21,-0.09,0.28,-0.81,-0.62,-0.4,58,0
Andrew Landry,401025270,A. Landry,4682,71.0,3,67.7,15.1,Quicken Loans National,2018,8.0,9,8,83.0,90.8,0,1,"TPC Potomac - Potomac, MD",2018-07-01,T8,-9,0.1,0.27,0.62,1.13,2.03,2.13,8,0
Andrew Landry,401056252,A. Landry,4682,52.5,0,48.1,6.8,Safeway Open,2019,66.0,0,0,52.5,54.9,0,1,"Silverado - Napa, CA",2018-10-07,T66,E,-0.87,-0.06,0.45,-0.17,0.22,-0.64,66,0
Andrew Landry,401056505,A. Landry,4682,31.5,0,30.2,5.0,Mayakoba Golf Classic,2019,,0,0,31.5,35.2,0,0,"El Camaleon - Playa del Carmen, Mexico",2018-11-11,,,,,,,,,-,0
Andrew Landry,401056506,A. Landry,4682,61.0,3,59.7,10.3,The RSM Classic,2019,59.0,0,0,64.0,70.0,0,1,"Sea Island - Sea Island, GA",2018-11-18,T59,-7,-1.23,0.85,0.24,0.3,1.39,0.16,59,0
Andrew Landry,401056507,A. Landry,4682,71.0,3,65.4,12.6,Sentry Tournament of Champions,2019,22.0,4,3,78.0,81.0,0,1,"Plantation - Lahaina, HI",2019-01-06,T22,-5,0.27,-0.4,-0.51,-0.19,-1.1,-0.83,22,0
Andrew Landry,401056511,A. Landry,4682,80.0,8,78.9,14.7,Desert Classic,2019,28.0,3,2,91.0,95.6,0,1,"La Quinta CC - La Quinta, CA",2019-01-20,T28,-15,-0.03,0.0,1.4,0.7,2.1,2.07,28,0
Andrew Landry,401056513,A. Landry,4682,59.0,3,51.9,15.5,Waste Management Phoenix Open,2019,60.0,0,0,62.0,67.4,0,1,"TPC Scottsdale - Scottsdale, AZ",2019-02-03,T60,E,-0.15,-0.83,-0.55,1.06,-0.33,-0.49,60,0
Andrew Landry,401056515,A. Landry,4682,27.5,0,24.2,15.0,Genesis Open,2019,,0,0,27.5,39.2,0,0,"Riviera - Pacific Palisades, CA",2019-02-14,CUT,1,-0.31,-0.5,1.11,-0.78,-0.17,-0.47,-,0
Andrew Landry,401056520,A. Landry,4682,23.5,0,18.1,10.6,The Honda Classic,2019,,0,0,23.5,28.7,0,0,"PGA National - Palm Beach Gardens, FL",2019-03-03,CUT,4,-0.32,-1.08,-0.31,0.88,-0.5,-0.82,-,0
Andrew Landry,401056521,A. Landry,4682,24.5,0,17.2,10.6,Arnold Palmer Invitational Pres. by Mastercard,2019,,0,0,24.5,27.8,0,0,"Bay Hill - Orlando, FL",2019-03-10,CUT,5,0.33,-1.03,-1.99,0.71,-2.31,-1.98,-,0
Andrew Landry,401056522,A. Landry,4682,63.5,0,57.6,15.8,The Players Championship,2019,47.0,1,0,64.5,73.4,0,1,"TPC Sawgrass - Ponte Vedra Beach, FL",2019-03-17,T47,-3,-0.1,-0.19,0.82,-0.3,0.33,0.23,47,0
Andrew Landry,401056523,A. Landry,4682,54.0,0,44.3,14.6,Valspar Championship,2019,46.0,1,0,55.0,58.9,0,1,"Innisbrook - Palm Harbor, FL",2019-03-24,T46,3,-0.1,-1.3,0.74,0.82,0.26,0.16,46,0
Andrew Landry,401056526,A. Landry,4682,23.0,0,20.9,5.0,Valero Texas Open,2019,,0,0,23.0,25.9,0,0,"TPC San Antonio - San Antonio, TX",2019-04-07,CUT,1,-1.6,0.37,-1.18,1.39,0.58,-1.02,-,0
Andrew Landry,401056527,A. Landry,4682,61.0,3,52.6,28.8,Masters Tournament,2019,46.0,1,0,65.0,81.4,1,1,"Augusta National - Augusta, GA",2019-04-14,,,,,,,,,46,0
Andrew Landry,401056528,A. Landry,4682,60.0,3,55.8,0.9,RBC Heritage,2019,33.0,2,1,65.0,57.7,0,1,"Harbour Town - Hilton Head, SC",2019-04-21,T33,-3,0.41,0.02,0.73,-0.2,0.55,0.97,33,0
Andrew Landry,401056544,A. Landry,4682,71.0,6,65.4,17.6,The Northern Trust,2019,30.0,3,2,80.0,85.0,0,1,"Liberty National - Jersey City, NJ",2019-08-11,T30,-6,1.65,0.87,-0.92,-0.75,-0.81,0.84,30,0
Andrew Landry,401056545,A. Landry,4682,85.0,11,81.8,41.2,Wyndham Championship,2019,19.0,5,4,101.0,127.0,0,1,"Sedgefield - Greensboro, NC",2019-08-04,T19,-14,0.34,-0.32,1.44,0.18,1.3,1.65,19,0
Andrew Landry,401056548,A. Landry,4682,90.0,11,89.4,26.1,John Deere Classic,2019,3.0,18,18,119.0,133.5,0,1,"TPC Deere Run - Silvis, IL",2019-07-14,3,-18,1.06,0.37,1.02,0.41,1.8,2.86,3,0
Andrew Landry,401056549,A. Landry,4682,61.5,3,57.0,20.7,Travelers Championship,2019,43.0,1,0,65.5,77.7,0,1,"TPC River Highlands - Cromwell, CT",2019-06-23,T43,-3,-0.93,0.13,0.78,0.61,1.53,0.6,43,0
Andrew Landry,401056553,A. Landry,4682,22.5,0,16.6,0.6,Charles Schwab Challenge,2019,,0,0,22.5,17.2,0,0,"Colonial - Ft. Worth, TX",2019-05-26,CUT,6,-1.71,-0.18,0.0,-0.16,-0.34,-2.05,-,0
Andrew Landry,401056554,A. Landry,4682,23.5,0,13.2,9.6,The Memorial Tournament pres. by Nationwide,2019,,0,0,23.5,22.8,0,0,"Muirfield Village - Dublin, OH",2019-06-02,CUT,7,-1.02,-0.95,-1.01,-0.36,-2.33,-3.35,-,0
Andrew Landry,401056557,A. Landry,4682,71.0,0,66.5,29.8,Rocket Mortgage Classic,2019,59.0,0,0,71.0,96.3,0,1,"Detroit Golf Club - Detroit, MI",2019-06-30,T59,-7,-0.33,-0.46,0.52,0.11,0.16,-0.16,59,0
Andrew Landry,401056558,A. Landry,4682,32.0,0,29.8,10.6,3M Open,2019,,0,0,32.0,40.4,0,0,"TPC Twin Cities - Blaine, MN",2019-07-07,CUT,-2,-1.1,0.82,0.51,-0.37,0.97,-0.13,-,0
Andrew Landry,401148233,A. Landry,4682,25.0,0,21.5,0.6,A Military Tribute at The Greenbrier,2020,,0,0,25.0,22.1,0,0,"Old White Course - White Sulphur Springs, WV",2019-09-15,CUT,1,-1.63,-0.16,0.62,-0.39,0.06,-1.57,-,0
Andrew Landry,401148234,A. Landry,4682,28.5,0,25.7,14.6,Sanderson Farms Championship,2020,,0,0,28.5,40.3,0,0,"Country Club of Jackson - Jackson, MS",2019-09-22,CUT,E,-0.54,-0.28,-0.72,0.6,-0.4,-0.93,-,0
Andrew Landry,401148235,A. Landry,4682,66.5,3,64.5,7.3,Safeway Open,2020,23.0,4,3,73.5,74.8,0,1,"Silverado - Napa, CA",2019-09-29,T23,-8,-0.02,-0.2,0.68,0.68,1.15,1.13,23,0
Andrew Landry,401148236,A. Landry,4682,35.0,3,31.9,10.8,Shriners Hospital for Children Open,2020,,0,0,38.0,42.7,0,0,"TPC Summerlin - Las Vegas, NV",2019-10-06,CUT,-3,-1.87,0.52,0.45,0.44,1.42,-0.45,-,0
Andrew Landry,401148237,A. Landry,4682,22.5,0,18.9,0.0,Houston Open,2020,,0,0,22.5,18.9,0,0,"Golf Club of Houston - Houston, TX",2019-10-13,CUT,2,-0.78,-0.33,0.32,0.19,0.18,-0.6,-,0
Andrew Landry,401148242,A. Landry,4682,21.5,0,19.8,0.6,Mayakoba Golf Classic,2020,,0,0,21.5,20.4,0,0,"El Camaleon - Playa del Carmen, Mexico",2019-11-18,,,,,,,,,-,0
Andrew Landry,401148243,A. Landry,4682,41.0,0,29.7,15.2,The RSM Classic,2020,,0,0,41.0,44.9,0,0,"Sea Island - Sea Island, GA",2019-11-24,CUT,-1,-1.66,0.1,-1.36,1.33,0.07,-1.59,-,0
Andrew Landry,401155419,A. Landry,4682,108.5,20,109.1,25.3,The American Express,2020,1.0,30,30,158.5,164.4,0,1,"La Quinta CC - La Quinta, CA",2020-01-18,1,-26,1.81,-0.9,1.94,1.18,2.22,4.03,1,0
Andrew Landry,401155421,A. Landry,4682,70.5,3,64.6,32.0,Waste Management Phoenix Open,2020,45.0,1,0,74.5,96.6,0,1,"TPC Scottsdale - Scottsdale, AZ",2020-02-01,T45,-5,0.41,0.19,-0.55,0.42,0.06,0.47,45,0
Andrew Landry,401155422,A. Landry,4682,50.0,0,44.1,19.2,AT&T Pebble Beach Pro-Am,2020,,0,0,50.0,63.3,0,0,"Spyglass Hill - Pebble Beach, CA",2020-02-08,CUT,-1,-3.32,-0.53,0.28,-0.48,-0.73,-4.06,-,0
Andrew Landry,401155423,A. Landry,4682,61.5,0,54.6,29.8,The Genesis Invitational,2020,37.0,2,1,63.5,85.4,0,1,"Riviera - Pacific Palisades, CA",2020-02-15,T37,-1,1.21,-0.22,-0.77,0.27,-0.72,0.49,37,0
Andrew Landry,401155459,A. Landry,4682,54.5,6,51.0,6.5,Charles Schwab Challenge,2020,49.0,1,0,61.5,57.5,0,1,"Colonial - Ft. Worth, TX",2020-06-14,T49,-3,-0.17,0.8,-0.32,-0.12,0.36,0.19,49,0
Andrew Landry,401155461,A. Landry,4682,17.0,0,7.0,15.0,The Memorial Tournament pres. by Nationwide,2020,,0,0,17.0,22.0,0,0,"Muirfield Village - Dublin, OH",2020-07-19,CUT,10,1.0,-1.51,-2.91,-0.05,-4.47,-3.47,-,0
Andrew Landry,401219498,A. Landry,4682,79.0,3,75.0,29.7,RBC Heritage,2020,33.0,2,1,84.0,105.7,0,1,"Harbour Town - Hilton Head, SC",2020-06-21,T33,-12,0.61,0.59,-0.59,0.34,0.34,0.94,33,0
Andrew Landry,401223849,A. Landry,4682,21.0,0,15.5,15.0,Workday Charity Open,2020,,0,0,21.0,30.5,0,0,"Muirfield Village - Dublin, OH",2020-07-12,CUT,5,-1.2,-0.62,-0.63,0.13,-1.11,-2.31,-,0
Andrew Loupe,2232,A. Loupe,5951,17.5,0,13.8,0.0,Waste Management Phoenix Open,2015,,0,0,17.5,13.8,0,0,"TPC Scottsdale - Scottsdale, AZ",2015-02-01,CUT,5,-1.93,-0.38,-0.52,0.7,-0.21,-2.14,-,0
Andrew Loupe,2233,A. Loupe,5951,66.0,3,61.3,10.5,AT&T Pebble Beach Pro-Am,2015,60.0,0,0,69.0,71.8,0,1,"Pebble Beach - Pebble Beach, CA",2015-02-15,T60,-5,-0.13,-0.37,-0.71,-1.15,-2.23,-2.37,60,0
Andrew Loupe,2243,A. Loupe,5951,19.5,0,12.0,10.6,Wyndham Championship,2015,,0,0,19.5,22.6,0,0,"Sedgefield - Greensboro, NC",2015-08-23,CUT,8,-1.45,-2.01,-1.81,0.22,-3.59,-5.04,-,0
Andrew Loupe,2245,A. Loupe,5951,108.0,3,93.5,51.2,AT&T Byron Nelson,2015,46.0,1,0,112.0,144.7,0,1,"TPC Four Seasons Resort Las Colinas, Irving, TX",2015-05-31,T46,-4,-1.45,0.51,3.19,-0.73,2.96,1.52,46,0
Andrew Loupe,2250,A. Loupe,5951,17.0,0,11.8,0.6,FedEx St. Jude Classic,2015,,0,0,17.0,12.4,0,0,"TPC Southwind, Memphis, TN",2015-06-14,CUT,6,-0.76,-0.88,0.34,-0.53,-1.07,-1.83,-,0
Andrew Loupe,2254,A. Loupe,5951,57.5,3,48.5,20.8,Sanderson Farms Championship,2015,69.0,0,0,60.5,69.3,0,1,"Country Club of Jackson - Jackson, MS",2014-11-09,T69,2,-0.15,-0.29,-0.99,0.39,-0.89,-1.04,69,0
Andrew Loupe,2257,A. Loupe,5951,29.5,0,27.2,0.6,RBC Canadian Open,2015,,0,0,29.5,27.8,0,0,"Glen Abbey - Oakville, Ontario, Canada",2015-07-26,CUT,-1,-1.14,0.89,0.32,-0.38,0.82,-0.32,-,0
Andrew Loupe,2258,A. Loupe,5951,36.0,0,33.4,14.6,John Deere Classic,2015,,0,0,36.0,48.0,0,0,"TPC Deere Run - Silvis, IL",2015-07-12,CUT,-2,-1.74,0.96,-0.59,1.06,1.43,-0.31,-,0
Andrew Loupe,2261,A. Loupe,5951,17.0,0,9.4,5.0,Valero Texas Open,2015,,0,0,17.0,14.4,0,0,"TPC San Antonio - San Antonio, TX",2015-03-29,CUT,8,0.11,-0.86,-0.94,0.73,-1.08,-0.97,-,0
Andrew Loupe,2273,A. Loupe,5951,27.0,0,22.3,29.6,Puerto Rico Open,2015,,0,0,27.0,51.9,0,0,"Coco Beach - Rio Grande, Puero Rico",2015-03-08,,,,,,,,,-,0
Andrew Loupe,2276,A. Loupe,5951,67.5,0,61.2,24.8,The McGladrey Classic,2015,41.0,1,0,68.5,86.0,0,1,"Sea Island - Sea Island, GA",2014-10-26,,,,,,,,,41,0
Andrew Loupe,2277,A. Loupe,5951,86.5,3,81.6,25.0,Barbasol Championship,2015,6.0,12,12,101.5,118.6,0,1,"RTJ Trail - Auburn, AL",2015-07-19,T6,-13,1.86,-0.59,-0.36,1.39,0.44,2.3,6,0
Andrew Loupe,2483,A. Loupe,5951,54.5,3,51.8,20.4,CareerBuilder Challenge,2016,3.0,18,18,75.5,90.2,0,0,"PGA West - La Quinta, CA",2016-01-24,,,,,,,,,3,0
Andrew Loupe,2485,A. Loupe,5951,71.0,3,60.4,11.4,AT&T Pebble Beach Pro-Am,2016,41.0,1,0,75.0,71.8,0,1,"Pebble Beach - Pebble Beach, CA",2016-02-14,T41,-2,0.17,1.21,0.41,-1.72,-0.1,0.07,41,0
Andrew Loupe,2486,A. Loupe,5951,65.5,0,49.7,30.8,Farmers Insurance Open,2016,49.0,1,0,66.5,80.5,0,1,"Torrey Pines - La Jolla, CA",2016-02-01,T49,6,0.14,-0.16,-0.64,-0.35,-1.16,-1.02,49,0
Andrew Loupe,2488,A. Loupe,5951,61.0,3,51.4,16.4,Northern Trust Open,2016,63.0,0,0,64.0,67.8,0,1,"Riviera - Pacific Palisades, CA",2016-02-21,CUT,5,-0.47,-0.92,-0.29,0.03,-1.18,-1.66,63,0
Andrew Loupe,2489,A. Loupe,5951,63.5,0,55.2,19.2,The Honda Classic,2016,14.0,6,5,69.5,79.4,0,1,"PGA National - Palm Beach Gardens, FL",2016-02-28,T14,E,1.03,0.18,1.9,-1.44,0.64,1.67,14,0
