symbol,name,sector,price,price/earnings,dividend_yield,earnings/share,52_week_low,52_week_high,market_cap,ebitda,price/sales,price/book,sec_filings,combined_text,cluster
TMUS,T-Mobile US,Wireless Telecommunication Services,181.52,18.967607,0.0225,9.57,165.66,244.24,194711355392.0,34370998272.0,2.112089,3.4675634,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TMUS,TMUS T-Mobile US Wireless Telecommunication Services http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TMUS,1
TROW,T. Rowe Price,Asset Management & Custody Banks,109.78,11.022088,0.0474,9.96,85.22,122.0,23417815040.0,2963800064.0,3.0845382,2.1283855,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TROW,TROW T. Rowe Price Asset Management & Custody Banks http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TROW,1
TTWO,Take-Two Interactive,Interactive Home Entertainment,214.69,23.8595715,0.0187,-1.74,187.63,265.94,40142831616.0,766499968.0,6.0035644,11.337065,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TTWO,TTWO Take-Two Interactive Interactive Home Entertainment http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TTWO,1
TPR,"Tapestry, Inc.","Apparel, Accessories & Luxury Goods",122.14,16.80055,0.0151,7.27,93.0,164.8,24353699840.0,2023500032.0,3.0426152,35.3619,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TPR,"TPR Tapestry, Inc. Apparel, Accessories & Luxury Goods http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TPR",1
TRGP,Targa Resources,Oil & Gas Storage & Transportation,290.05,27.70296,0.0172,10.47,144.14,307.94,62195716096.0,5497699840.0,3.7150624,19.856916,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TRGP,TRGP Targa Resources Oil & Gas Storage & Transportation http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TRGP,1
TGT,Target Corporation,Consumer Staples Merchandise Retail,164.44,17.05809,0.0282,9.64,83.44,170.75,74703691776.0,8593000448.0,0.6935954,4.186674,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TGT,TGT Target Corporation Consumer Staples Merchandise Retail http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TGT,1
TEL,TE Connectivity,Electronic Manufacturing Services,208.65,20.455883,0.015,10.2,190.27,252.56,60496117760.0,4951000064.0,3.130945,4.5671444,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TEL,TEL TE Connectivity Electronic Manufacturing Services http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TEL,1
TDY,Teledyne Technologies,Electronic Equipment & Instruments,610.65,29.585758,0.0187,20.64,483.02,697.67,28290887680.0,1592400000.0,4.438204,2.5925534,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TDY,TDY Teledyne Technologies Electronic Equipment & Instruments http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TDY,0
TFX,Teleflex,Health Care Equipment,138.36,23.8595715,0.0098,-0.53,100.18,145.0,5862644736.0,403903008.0,2.6003914,2.0184398,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TFX,TFX Teleflex Health Care Equipment http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TFX,1
TER,Teradyne,Semiconductor Materials & Equipment,357.03,49.04258,0.0015,7.28,109.56,487.91,55818338304.0,1504893952.0,12.504021,16.253017,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TER,TER Teradyne Semiconductor Materials & Equipment http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TER,0
TSLA,"Tesla, Inc.",Automobile Manufacturers,354.08,321.8909,0.0187,1.1,297.38,498.83,1398455795712.0,10755000320.0,13.496133,16.098204,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TSLA,"TSLA Tesla, Inc. Automobile Manufacturers http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TSLA",0
TXN,Texas Instruments,Semiconductors,258.44,39.216995,0.022,6.59,152.73,334.03,236019728384.0,9520000000.0,12.132819,13.103483,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TXN,TXN Texas Instruments Semiconductors http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TXN,1
TXT,Textron,Aerospace & Defense,79.07,14.890772,0.001,5.31,78.12,101.57,13749401600.0,1680000000.0,0.8987124,1.687979,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TXT,TXT Textron Aerospace & Defense http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TXT,1
TMO,Thermo Fisher Scientific,Life Sciences Tools & Services,613.78,32.998924,0.0031,18.6,435.27,647.0,226943500288.0,11738999808.0,4.8977795,4.3080444,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TMO,TMO Thermo Fisher Scientific Life Sciences Tools & Services http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TMO,0
TJX,TJX Companies,Apparel Retail,132.08,24.459259,0.0145,5.4,130.15,170.0,145909350400.0,8903000064.0,2.339678,14.030169,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TJX,TJX TJX Companies Apparel Retail http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TJX,1
TSCO,Tractor Supply,Other Specialty Retail,34.99,18.223959,0.0274,1.92,28.36,60.86,18231195648.0,1931484032.0,1.1574831,6.9631844,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TSCO,TSCO Tractor Supply Other Specialty Retail http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TSCO,1
TT,Trane Technologies,Building Products,447.9,33.325893,0.0094,13.44,348.06,505.87,98548383744.0,4308400128.0,4.4371376,11.442951,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TT,TT Trane Technologies Building Products http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TT,1
TDG,TransDigm Group,Aerospace & Defense,1162.05,35.21364,0.0187,33.0,1123.61,1463.03,64997625856.0,5095000064.0,6.4958653,-6.918035,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TDG,TDG TransDigm Group Aerospace & Defense http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TDG,0
TRV,Travelers Companies (The),Property & Casualty Insurance,369.35,9.931434,0.0135,37.19,252.26,398.7,77037182976.0,11480000512.0,1.5728614,2.3262038,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TRV,TRV Travelers Companies (The) Property & Casualty Insurance http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TRV,1
TRMB,Trimble Inc.,Electronic Equipment & Instruments,59.47,23.8595715,0.0187,-0.48,47.92,84.42,13867205632.0,880099968.0,3.6657605,2.4443076,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TRMB,TRMB Trimble Inc. Electronic Equipment & Instruments http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TRMB,1
TFC,Truist Financial,Diversified Banks,51.65,11.873564,0.0403,4.35,40.78,56.2,63096995840.0,3452700032.0,3.3160076,1.0751905,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TFC,TFC Truist Financial Diversified Banks http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TFC,1
TYL,Tyler Technologies,Application Software,364.03,47.835743,0.0187,7.61,270.71,566.58,14907855872.0,458521984.0,6.135786,4.9058,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TYL,TYL Tyler Technologies Application Software http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TYL,1
TSN,Tyson Foods,Packaged Foods & Meats,51.42,31.74074,0.0397,1.62,50.56,69.48,18089631744.0,2772000000.0,0.32480395,1.0005838,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TSN,TSN Tyson Foods Packaged Foods & Meats http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TSN,1
USB,U.S. Bancorp,Diversified Banks,63.37,12.648702,0.0328,5.01,45.02,66.08,98733719552.0,3452700032.0,3.6138399,1.6285883,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=USB,USB U.S. Bancorp Diversified Banks http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=USB,1
UBER,Uber,Passenger Ground Transportation,75.76,16.614037,0.0187,4.56,65.41,101.99,154744356864.0,7473999872.0,2.8019693,5.6579537,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UBER,UBER Uber Passenger Ground Transportation http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UBER,1
UDR,"UDR, Inc.",Multi-Family Residential REITs,36.38,23.025316,0.0476,1.58,32.94,42.0,13479359488.0,1040777024.0,7.6312804,4.036392,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UDR,"UDR UDR, Inc. Multi-Family Residential REITs http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UDR",1
ULTA,Ulta Beauty,Other Specialty Retail,564.12,20.535858,0.0187,27.47,443.6,714.97,24120344576.0,1934352000.0,1.8617817,8.887279,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ULTA,ULTA Ulta Beauty Other Specialty Retail http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ULTA,1
UNP,Union Pacific Corporation,Rail Transportation,289.62,23.470015,0.0196,12.34,210.84,315.99,172056150016.0,12883999744.0,6.7711983,8.854714,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UNP,UNP Union Pacific Corporation Rail Transportation http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UNP,1
UAL,United Airlines Holdings,Passenger Airlines,111.38,10.428839,0.0187,10.68,84.64,138.77,36150575104.0,7090999808.0,0.57471263,2.1651988,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UAL,UAL United Airlines Holdings Passenger Airlines http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UAL,1
UPS,United Parcel Service,Air Freight & Logistics,102.29,19.01301,0.0641,5.38,82.0,122.41,87026450432.0,12083999744.0,0.96771324,5.777464,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UPS,UPS United Parcel Service Air Freight & Logistics http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UPS,1
URI,United Rentals,Trading Companies & Distributors,1009.86,24.269646,0.0078,41.61,701.59,1179.18,62856196096.0,4690999808.0,3.7343273,6.824854,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=URI,URI United Rentals Trading Companies & Distributors http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=URI,0
UNH,UnitedHealth Group,Managed Health Care,397.14,25.506744,0.0234,15.57,255.97,461.62,356470816768.0,26680999936.0,0.7912325,3.6508217,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UNH,UNH UnitedHealth Group Managed Health Care http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UNH,1
UHS,Universal Health Services,Health Care Facilities,169.65,6.9244895,0.0047,24.5,140.08,246.33,9998579712.0,2699612928.0,0.55196595,1.3306925,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UHS,UHS Universal Health Services Health Care Facilities http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UHS,1
VLO,Valero Energy,Oil & Gas Refining & Marketing,370.72,15.453106,0.0129,23.99,153.6,375.11,106740465664.0,13379000320.0,0.80601424,4.269492,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VLO,VLO Valero Energy Oil & Gas Refining & Marketing http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VLO,1
VTR,Ventas,Health Care REITs,90.27,164.12726,0.023,0.55,66.54,101.6,46303666176.0,2380859904.0,7.2135463,3.1608248,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VTR,VTR Ventas Health Care REITs http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VTR,1
VLTO,Veralto,Environmental & Facilities Services,96.31,24.259445,0.0054,3.97,80.03,109.86,23479736320.0,1390000000.0,4.1221447,7.594228,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VLTO,VLTO Veralto Environmental & Facilities Services http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VLTO,1
VRSN,Verisign,Internet Services & Infrastructure,292.08,31.747826,0.0111,9.2,208.86,312.48,26404030464.0,1186000000.0,15.459939,-11.713655,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VRSN,VRSN Verisign Internet Services & Infrastructure http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VRSN,0
VRSK,Verisk Analytics,Research & Consulting Services,185.79,28.53917,0.0108,6.51,155.94,273.83,24342546432.0,1515800064.0,7.7622914,-20.844831,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VRSK,VRSK Verisk Analytics Research & Consulting Services http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VRSK,1
VZ,Verizon,Integrated Telecommunication Services,50.14,13.057292,0.0564,3.84,38.39,51.68,208320430080.0,51081998336.0,1.4998411,2.0046377,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VZ,VZ Verizon Integrated Telecommunication Services http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VZ,1
VRTX,Vertex Pharmaceuticals,Biotechnology,546.12,31.843733,0.0187,17.15,374.17,560.25,138332192768.0,5100499968.0,10.989909,6.833248,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VRTX,VRTX Vertex Pharmaceuticals Biotechnology http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VRTX,0
VTRS,Viatris,Pharmaceuticals,16.88,23.8595715,0.0284,-0.37,9.43,18.39,19388213248.0,4292499968.0,1.3155879,1.3409595,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VTRS,VTRS Viatris Pharmaceuticals http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VTRS,1
VICI,Vici Properties,Hotel & Resort REITs,25.42,9.852714,0.0724,2.58,25.34,33.65,27989389312.0,3639224064.0,6.830672,0.95949876,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VICI,VICI Vici Properties Hotel & Resort REITs http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VICI,1
V,Visa Inc.,Transaction & Payment Processing Services,375.07,31.948042,0.0071,11.74,293.89,385.57,700273459200.0,31093999616.0,15.740727,19.876524,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=V,V Visa Inc. Transaction & Payment Processing Services http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=V,0
VST,Vistra Corp.,Electric Utilities,149.3,25.177067,0.0062,5.93,132.66,219.82,50110337024.0,6646000128.0,2.6082833,16.687159,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VST,VST Vistra Corp. Electric Utilities http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VST,1
VMC,Vulcan Materials Company,Construction Materials,262.63,30.970522,0.0079,8.48,252.35,331.09,34031263744.0,2340300032.0,4.193211,4.014828,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VMC,VMC Vulcan Materials Company Construction Materials http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VMC,1
WRB,W. R. Berkley Corporation,Property & Casualty Insurance,69.14,14.2263365,0.0058,4.86,62.87,78.96,25666670592.0,2580506880.0,1.7230461,2.7691445,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WRB,WRB W. R. Berkley Corporation Property & Casualty Insurance http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WRB,1
GWW,W. W. Grainger,Industrial Machinery & Supplies & Components,1324.49,33.78801,0.0075,39.2,906.52,1419.91,62533304320.0,3216000000.0,3.318297,15.101475,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GWW,GWW W. W. Grainger Industrial Machinery & Supplies & Components http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GWW,0
WAB,Wabtec,Construction Machinery & Heavy Transportation Equipment,282.86,38.018814,0.0044,7.44,184.26,306.64,47778119680.0,2651000064.0,3.9881568,4.2653356,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WAB,WAB Wabtec Construction Machinery & Heavy Transportation Equipment http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WAB,1
WBA,Walgreens Boots Alliance,Drug Retail,140.86,23.8595715,0.0187,5.68,104.475,169.3,40598407168.0,3452700032.0,3.19939425,3.1623663,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WBA,WBA Walgreens Boots Alliance Drug Retail http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WBA,1
WMT,Walmart,Consumer Staples Merchandise Retail,107.14,38.81884,0.0092,2.76,98.88,135.16,850021580800.0,44073000960.0,1.1551718,9.042876,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WMT,WMT Walmart Consumer Staples Merchandise Retail http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WMT,1
DIS,Walt Disney Company (The),Movies & Entertainment,105.31,21.713402,0.0142,4.85,92.19,119.05,181837381632.0,20963000320.0,1.8393238,1.6557654,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DIS,DIS Walt Disney Company (The) Movies & Entertainment http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DIS,1
WBD,Warner Bros. Discovery,Broadcasting,28.25,23.8595715,0.0187,-1.28,12.0,30.0,70826614784.0,7792999936.0,1.9611411,2.1576414,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WBD,WBD Warner Bros. Discovery Broadcasting http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WBD,1
WM,Waste Management,Environmental & Facilities Services,218.99,30.97454,0.0173,7.07,194.11,248.13,87533633536.0,7774000128.0,3.410357,8.824904,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WM,WM Waste Management Environmental & Facilities Services http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WM,1
WAT,Waters Corporation,Life Sciences Tools & Services,409.38,104.16794,0.0187,3.93,282.77,426.22,40195325952.0,1452048000.0,8.654792,2.6463516,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WAT,WAT Waters Corporation Life Sciences Tools & Services http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WAT,1
WEC,WEC Energy Group,Electric Utilities,105.94,20.570873,0.036,5.15,102.95,119.91,34520481792.0,3965199872.0,3.4052598,2.5326927,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WEC,WEC WEC Energy Group Electric Utilities http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WEC,1
WFC,Wells Fargo,Diversified Banks,89.97,13.077035,0.0222,6.88,72.78,97.76,272069214208.0,3452700032.0,3.2769158,1.6913562,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WFC,WFC Wells Fargo Diversified Banks http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WFC,1
WELL,Welltower,Health Care REITs,236.17,106.38288,0.0144,2.22,163.75,255.2,170177495040.0,3340614912.0,13.333435,3.6579773,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WELL,WELL Welltower Health Care REITs http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WELL,1
WST,West Pharmaceutical Services,Health Care Supplies,339.97,43.474422,0.0026,7.82,223.83,386.0,23925647360.0,912200000.0,7.1917906,8.004191,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WST,WST West Pharmaceutical Services Health Care Supplies http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WST,1
WDC,Western Digital,"Technology Hardware, Storage & Peripherals",467.46,17.358335,0.0013,26.93,91.65,799.87,168538456064.0,5001999872.0,13.045782,22.350464,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WDC,"WDC Western Digital Technology Hardware, Storage & Peripherals http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WDC",0
WY,Weyerhaeuser,Timber REITs,23.02,34.878788,0.0365,0.66,21.16,27.75,16591342592.0,688000000.0,2.421387,1.7544395,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WY,WY Weyerhaeuser Timber REITs http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WY,1
WMB,Williams Companies,Oil & Gas Storage & Transportation,74.15,29.541834,0.0283,2.51,56.19,80.08,90697867264.0,7032999936.0,7.3600473,6.893827,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WMB,WMB Williams Companies Oil & Gas Storage & Transportation http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WMB,1
WTW,Willis Towers Watson,Insurance Brokers,334.74,20.739777,0.0115,16.14,240.61,352.79,31087951872.0,2816000000.0,3.0774057,4.0494537,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WTW,WTW Willis Towers Watson Insurance Brokers http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WTW,1
WYNN,Wynn Resorts,Casinos & Gaming,91.54,21.952038,0.0109,4.17,89.44,134.72,9426230272.0,1808924032.0,1.2715081,-55.0451,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WYNN,WYNN Wynn Resorts Casinos & Gaming http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WYNN,1
XEL,Xcel Energy,Multi-Utilities,75.7238,20.746246,0.0313,3.65,71.29,84.23,47299682304.0,6122999808.0,3.2361577,1.9654226,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=XEL,XEL Xcel Energy Multi-Utilities http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=XEL,1
XYL,Xylem Inc.,Industrial Machinery & Supplies & Components,105.69,25.164288,0.0163,4.2,105.29,154.27,24677222400.0,1978000000.0,2.704057,2.2425206,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=XYL,XYL Xylem Inc. Industrial Machinery & Supplies & Components http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=XYL,1
YUM,Yum! Brands,Restaurants,150.71,18.98111,0.0199,7.94,137.33,170.14,41128923136.0,3068000000.0,4.715538,-5.7113085,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=YUM,YUM Yum! Brands Restaurants http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=YUM,1
ZBRA,Zebra Technologies,Electronic Equipment & Instruments,362.74,33.248394,0.0187,10.91,199.05,386.23,17278535680.0,1184000000.0,2.9551113,5.0043454,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ZBRA,ZBRA Zebra Technologies Electronic Equipment & Instruments http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ZBRA,1
ZBH,Zimmer Biomet,Health Care Equipment,98.07,23.803398,0.0098,4.12,79.12,106.88,18705645568.0,2555000064.0,2.198388,1.4807042,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ZBH,ZBH Zimmer Biomet Health Care Equipment http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ZBH,1
ZTS,Zoetis,Pharmaceuticals,75.81,12.367046,0.028,6.13,71.0,152.97,31326480384.0,4065999872.0,3.2888694,9.670876,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ZTS,ZTS Zoetis Pharmaceuticals http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ZTS,1
