ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,text,clean_text,Cluster
84516,Gagan Narang,M,33.0,180.0,115.0,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Air Rifle, 10 metres",,"Gagan Narang M India IND 2016 Summer Summer Rio de Janeiro Shooting Shooting Men's Air Rifle, 10 metres ",gagan narang india ind summer summer rio de janeiro shooting shooting mens air rifle metres,0
84516,Gagan Narang,M,33.0,180.0,115.0,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",,"Gagan Narang M India IND 2016 Summer Summer Rio de Janeiro Shooting Shooting Men's Small-Bore Rifle, Three Positions, 50 metres ",gagan narang india ind summer summer rio de janeiro shooting shooting mens smallbore rifle three positions metres,0
84516,Gagan Narang,M,33.0,180.0,115.0,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",,"Gagan Narang M India IND 2016 Summer Summer Rio de Janeiro Shooting Shooting Men's Small-Bore Rifle, Prone, 50 metres ",gagan narang india ind summer summer rio de janeiro shooting shooting mens smallbore rifle prone metres,0
84522,Shankar Subramaniam Narayan,M,22.0,185.0,69.0,India,IND,1956 Summer,1956,Summer,Melbourne,Football,Football Men's Football,,Shankar Subramaniam Narayan M India IND 1956 Summer Summer Melbourne Football Football Men's Football ,shankar subramaniam narayan india ind summer summer melbourne football football mens football,0
84523,Chander Narayanan,M,25.0,162.0,51.0,India,IND,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Flyweight,,Chander Narayanan M India IND 1972 Summer Summer Munich Boxing Boxing Men's Flyweight ,chander narayanan india ind summer summer munich boxing boxing mens flyweight,0
84684,Prem Nath,M,17.0,160.0,57.0,India,IND,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Bantamweight, Freestyle",,"Prem Nath M India IND 1972 Summer Summer Munich Wrestling Wrestling Men's Bantamweight, Freestyle ",prem nath india ind summer summer munich wrestling wrestling mens bantamweight freestyle,0
84755,Kumar T. Navale,M,,,,India,IND,1920 Summer,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Middleweight, Freestyle",,"Kumar T. Navale M India IND 1920 Summer Summer Antwerpen Wrestling Wrestling Men's Middleweight, Freestyle ",kumar navale india ind summer summer antwerpen wrestling wrestling mens middleweight freestyle,0
84815,V. R. Dinesh Nayak,M,25.0,172.0,74.0,India,IND,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,,V. R. Dinesh Nayak M India IND 2000 Summer Summer Sydney Hockey Hockey Men's Hockey ,v r dinesh nayak india ind summer summer sydney hockey hockey mens hockey,2
84816,Ravi Nayakar,M,21.0,,,India,IND,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,,Ravi Nayakar M India IND 1992 Summer Summer Barcelona Hockey Hockey Men's Hockey ,ravi nayakar india ind summer summer barcelona hockey hockey mens hockey,2
84866,Dolly Rustom Nazir,F,,,,India,IND,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Women's 100 metres Freestyle,,Dolly Rustom Nazir F India IND 1952 Summer Summer Helsinki Swimming Swimming Women's 100 metres Freestyle ,dolly rustom nazir f india ind summer summer helsinki swimming swimming womens metres freestyle,0
84866,Dolly Rustom Nazir,F,,,,India,IND,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Women's 200 metres Breaststroke,,Dolly Rustom Nazir F India IND 1952 Summer Summer Helsinki Swimming Swimming Women's 200 metres Breaststroke ,dolly rustom nazir f india ind summer summer helsinki swimming swimming womens metres breaststroke,0
85112,Saina Nehwal,F,18.0,167.0,65.0,India,IND,2008 Summer,2008,Summer,Beijing,Badminton,Badminton Women's Singles,,Saina Nehwal F India IND 2008 Summer Summer Beijing Badminton Badminton Women's Singles ,saina nehwal f india ind summer summer beijing badminton badminton womens singles,0
85112,Saina Nehwal,F,22.0,167.0,65.0,India,IND,2012 Summer,2012,Summer,London,Badminton,Badminton Women's Singles,Bronze,Saina Nehwal F India IND 2012 Summer Summer London Badminton Badminton Women's Singles Bronze,saina nehwal f india ind summer summer london badminton badminton womens singles bronze,0
85112,Saina Nehwal,F,26.0,167.0,65.0,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Badminton,Badminton Women's Singles,,Saina Nehwal F India IND 2016 Summer Summer Rio de Janeiro Badminton Badminton Women's Singles ,saina nehwal f india ind summer summer rio de janeiro badminton badminton womens singles,0
85192,Eliza Nelson (Mendonca-),F,23.0,160.0,,India,IND,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Women's Hockey,,Eliza Nelson (Mendonca-) F India IND 1980 Summer Summer Moskva Hockey Hockey Women's Hockey ,eliza nelson mendonca f india ind summer summer moskva hockey hockey womens hockey,2
85665,Soniya Chanu Ngangbam,F,32.0,149.0,48.0,India,IND,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Flyweight,,Soniya Chanu Ngangbam F India IND 2012 Summer Summer London Weightlifting Weightlifting Women's Flyweight ,soniya chanu ngangbam f india ind summer summer london weightlifting weightlifting womens flyweight,0
86436,"Baburao Narasappa ""Baboo"" Nimal",M,28.0,,,India,IND,1936 Summer,1936,Summer,Berlin,Hockey,Hockey Men's Hockey,Gold,"Baburao Narasappa ""Baboo"" Nimal M India IND 1936 Summer Summer Berlin Hockey Hockey Men's Hockey Gold",baburao narasappa baboo nimal india ind summer summer berlin hockey hockey mens hockey gold,2
86694,Rohinton Noble,M,,,,India,IND,1948 Summer,1948,Summer,London,Cycling,"Cycling Men's 1,000 metres Time Trial",,"Rohinton Noble M India IND 1948 Summer Summer London Cycling Cycling Men's 1,000 metres Time Trial ",rohinton noble india ind summer summer london cycling cycling mens metres time trial,0
86694,Rohinton Noble,M,,,,India,IND,1948 Summer,1948,Summer,London,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",,"Rohinton Noble M India IND 1948 Summer Summer London Cycling Cycling Men's Team Pursuit, 4,000 metres ",rohinton noble india ind summer summer london cycling cycling mens team pursuit metres,0
86828,N. Muhammad Noor,M,,,,India,IND,1956 Summer,1956,Summer,Melbourne,Football,Football Men's Football,,N. Muhammad Noor M India IND 1956 Summer Summer Melbourne Football Football Men's Football ,n muhammad noor india ind summer summer melbourne football football mens football,0
86987,"Richard Alexander ""Rex"" Norris",M,28.0,,,India,IND,1928 Summer,1928,Summer,Amsterdam,Hockey,Hockey Men's Hockey,Gold,"Richard Alexander ""Rex"" Norris M India IND 1928 Summer Summer Amsterdam Hockey Hockey Men's Hockey Gold",richard alexander rex norris india ind summer summer amsterdam hockey hockey mens hockey gold,2
86989,"Ronald ""Ron"" Norris",M,19.0,,,India,IND,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Welterweight,,"Ronald ""Ron"" Norris M India IND 1952 Summer Summer Helsinki Boxing Boxing Men's Welterweight ",ronald ron norris india ind summer summer helsinki boxing boxing mens welterweight,0
87422,John O. H. Nuttall,M,,,,India,IND,1948 Summer,1948,Summer,London,Boxing,Boxing Men's Middleweight,,John O. H. Nuttall M India IND 1948 Summer Summer London Boxing Boxing Men's Middleweight ,john h nuttall india ind summer summer london boxing boxing mens middleweight,0
90518,Leander Adrian Paes,M,19.0,178.0,77.0,India,IND,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Singles,,Leander Adrian Paes M India IND 1992 Summer Summer Barcelona Tennis Tennis Men's Singles ,leander adrian paes india ind summer summer barcelona tennis tennis mens singles,0
90518,Leander Adrian Paes,M,19.0,178.0,77.0,India,IND,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Doubles,,Leander Adrian Paes M India IND 1992 Summer Summer Barcelona Tennis Tennis Men's Doubles ,leander adrian paes india ind summer summer barcelona tennis tennis mens doubles,0
90518,Leander Adrian Paes,M,23.0,178.0,77.0,India,IND,1996 Summer,1996,Summer,Atlanta,Tennis,Tennis Men's Singles,Bronze,Leander Adrian Paes M India IND 1996 Summer Summer Atlanta Tennis Tennis Men's Singles Bronze,leander adrian paes india ind summer summer atlanta tennis tennis mens singles bronze,0
90518,Leander Adrian Paes,M,23.0,178.0,77.0,India,IND,1996 Summer,1996,Summer,Atlanta,Tennis,Tennis Men's Doubles,,Leander Adrian Paes M India IND 1996 Summer Summer Atlanta Tennis Tennis Men's Doubles ,leander adrian paes india ind summer summer atlanta tennis tennis mens doubles,0
90518,Leander Adrian Paes,M,27.0,178.0,77.0,India,IND,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Men's Singles,,Leander Adrian Paes M India IND 2000 Summer Summer Sydney Tennis Tennis Men's Singles ,leander adrian paes india ind summer summer sydney tennis tennis mens singles,0
90518,Leander Adrian Paes,M,27.0,178.0,77.0,India,IND,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Men's Doubles,,Leander Adrian Paes M India IND 2000 Summer Summer Sydney Tennis Tennis Men's Doubles ,leander adrian paes india ind summer summer sydney tennis tennis mens doubles,0
90518,Leander Adrian Paes,M,31.0,178.0,77.0,India,IND,2004 Summer,2004,Summer,Athina,Tennis,Tennis Men's Doubles,,Leander Adrian Paes M India IND 2004 Summer Summer Athina Tennis Tennis Men's Doubles ,leander adrian paes india ind summer summer athina tennis tennis mens doubles,0
90518,Leander Adrian Paes,M,35.0,178.0,77.0,India,IND,2008 Summer,2008,Summer,Beijing,Tennis,Tennis Men's Doubles,,Leander Adrian Paes M India IND 2008 Summer Summer Beijing Tennis Tennis Men's Doubles ,leander adrian paes india ind summer summer beijing tennis tennis mens doubles,0
90518,Leander Adrian Paes,M,39.0,178.0,77.0,India,IND,2012 Summer,2012,Summer,London,Tennis,Tennis Mixed Doubles,,Leander Adrian Paes M India IND 2012 Summer Summer London Tennis Tennis Mixed Doubles ,leander adrian paes india ind summer summer london tennis tennis mixed doubles,0
90518,Leander Adrian Paes,M,39.0,178.0,77.0,India-2,IND,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,,Leander Adrian Paes M India-2 IND 2012 Summer Summer London Tennis Tennis Men's Doubles ,leander adrian paes india ind summer summer london tennis tennis mens doubles,0
90518,Leander Adrian Paes,M,43.0,178.0,77.0,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Doubles,,Leander Adrian Paes M India IND 2016 Summer Summer Rio de Janeiro Tennis Tennis Men's Doubles ,leander adrian paes india ind summer summer rio de janeiro tennis tennis mens doubles,0
90686,Amrit Pal,M,25.0,178.0,67.0,India,IND,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 400 metres Hurdles,,Amrit Pal M India IND 1964 Summer Summer Tokyo Athletics Athletics Men's 400 metres Hurdles ,amrit pal india ind summer summer tokyo athletics athletics mens metres hurdles,1
90686,Amrit Pal,M,25.0,178.0,67.0,India,IND,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 400 metres Relay,,Amrit Pal M India IND 1964 Summer Summer Tokyo Athletics Athletics Men's 4 x 400 metres Relay ,amrit pal india ind summer summer tokyo athletics athletics mens x metres relay,1
90690,Krishna Chandra Pal,M,,,,India,IND,1956 Summer,1956,Summer,Melbourne,Football,Football Men's Football,,Krishna Chandra Pal M India IND 1956 Summer Summer Melbourne Football Football Men's Football ,krishna chandra pal india ind summer summer melbourne football football mens football,0
90999,Paulose Pandari Kunnel,M,27.0,185.0,78.0,India,IND,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Single Sculls,,Paulose Pandari Kunnel M India IND 2004 Summer Summer Athina Rowing Rowing Men's Single Sculls ,paulose pandari kunnel india ind summer summer athina rowing rowing mens single sculls,0
91003,Lakhshmi Kant Pandey,M,,,,India,IND,1956 Summer,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Lightweight, Freestyle",,"Lakhshmi Kant Pandey M India IND 1956 Summer Summer Melbourne Wrestling Wrestling Men's Lightweight, Freestyle ",lakhshmi kant pandey india ind summer summer melbourne wrestling wrestling mens lightweight freestyle,0
91005,Tarashkeswar Pandey,M,,,,India,IND,1956 Summer,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Bantamweight, Freestyle",,"Tarashkeswar Pandey M India IND 1956 Summer Summer Melbourne Wrestling Wrestling Men's Bantamweight, Freestyle ",tarashkeswar pandey india ind summer summer melbourne wrestling wrestling mens bantamweight freestyle,0
91009,Varalakshimi Pandimukkala Venkata,F,21.0,,,India,IND,1996 Summer,1996,Summer,Atlanta,Badminton,Badminton Women's Singles,,Varalakshimi Pandimukkala Venkata F India IND 1996 Summer Summer Atlanta Badminton Badminton Women's Singles ,varalakshimi pandimukkala venkata f india ind summer summer atlanta badminton badminton womens singles,0
91320,Ramchandra Balaram Parab,M,,,,India,IND,1948 Summer,1948,Summer,London,Football,Football Men's Football,,Ramchandra Balaram Parab M India IND 1948 Summer Summer London Football Football Men's Football ,ramchandra balaram parab india ind summer summer london football football mens football,0
92005,Sumeet Patel,M,43.0,171.0,62.0,India,IND,2004 Summer,2004,Summer,Athina,Sailing,Sailing Mixed Skiff,,Sumeet Patel M India IND 2004 Summer Summer Athina Sailing Sailing Mixed Skiff ,sumeet patel india ind summer summer athina sailing sailing mixed skiff,0
92038,Bandu Patil,M,28.0,160.0,61.0,India,IND,1964 Summer,1964,Summer,Tokyo,Hockey,Hockey Men's Hockey,Gold,Bandu Patil M India IND 1964 Summer Summer Tokyo Hockey Hockey Men's Hockey Gold,bandu patil india ind summer summer tokyo hockey hockey mens hockey gold,2
92039,Bandu Patil,M,22.0,,63.0,India,IND,1964 Summer,1964,Summer,Tokyo,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",,"Bandu Patil M India IND 1964 Summer Summer Tokyo Wrestling Wrestling Men's Featherweight, Greco-Roman ",bandu patil india ind summer summer tokyo wrestling wrestling mens featherweight grecoroman,0
92039,Bandu Patil,M,22.0,,63.0,India,IND,1964 Summer,1964,Summer,Tokyo,Wrestling,"Wrestling Men's Featherweight, Freestyle",,"Bandu Patil M India IND 1964 Summer Summer Tokyo Wrestling Wrestling Men's Featherweight, Freestyle ",bandu patil india ind summer summer tokyo wrestling wrestling mens featherweight freestyle,0
92040,M. R. Patil,M,24.0,,,India,IND,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",,"M. R. Patil M India IND 1992 Summer Summer Barcelona Wrestling Wrestling Men's Featherweight, Greco-Roman ",r patil india ind summer summer barcelona wrestling wrestling mens featherweight grecoroman,0
92114,Mark Philip Patterson,M,19.0,164.0,66.0,India,IND,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,,Mark Philip Patterson M India IND 1988 Summer Summer Seoul Hockey Hockey Men's Hockey ,mark philip patterson india ind summer summer seoul hockey hockey mens hockey,2
92155,Ayonika Paul,F,23.0,174.0,74.0,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Air Rifle, 10 metres",,"Ayonika Paul F India IND 2016 Summer Summer Rio de Janeiro Shooting Shooting Women's Air Rifle, 10 metres ",ayonika paul f india ind summer summer rio de janeiro shooting shooting womens air rifle metres,0
93686,Govind Perumal,M,26.0,,,India,IND,1952 Summer,1952,Summer,Helsinki,Hockey,Hockey Men's Hockey,Gold,Govind Perumal M India IND 1952 Summer Summer Helsinki Hockey Hockey Men's Hockey Gold,govind perumal india ind summer summer helsinki hockey hockey mens hockey gold,2
93686,Govind Perumal,M,31.0,,,India,IND,1956 Summer,1956,Summer,Melbourne,Hockey,Hockey Men's Hockey,Gold,Govind Perumal M India IND 1956 Summer Summer Melbourne Hockey Hockey Men's Hockey Gold,govind perumal india ind summer summer melbourne hockey hockey mens hockey gold,2
93687,Krishnamurty Perumal,M,21.0,174.0,78.0,India,IND,1968 Summer,1968,Summer,Mexico City,Hockey,Hockey Men's Hockey,Bronze,Krishnamurty Perumal M India IND 1968 Summer Summer Mexico City Hockey Hockey Men's Hockey Bronze,krishnamurty perumal india ind summer summer mexico city hockey hockey mens hockey bronze,2
93687,Krishnamurty Perumal,M,24.0,174.0,78.0,India,IND,1972 Summer,1972,Summer,Munich,Hockey,Hockey Men's Hockey,Bronze,Krishnamurty Perumal M India IND 1972 Summer Summer Munich Hockey Hockey Men's Hockey Bronze,krishnamurty perumal india ind summer summer munich hockey hockey mens hockey bronze,2
93798,"Victor John ""V. J."" Peter",M,23.0,165.0,59.0,India,IND,1960 Summer,1960,Summer,Roma,Hockey,Hockey Men's Hockey,Silver,"Victor John ""V. J."" Peter M India IND 1960 Summer Summer Roma Hockey Hockey Men's Hockey Silver",victor john v j peter india ind summer summer roma hockey hockey mens hockey silver,2
93798,"Victor John ""V. J."" Peter",M,27.0,165.0,59.0,India,IND,1964 Summer,1964,Summer,Tokyo,Hockey,Hockey Men's Hockey,Gold,"Victor John ""V. J."" Peter M India IND 1964 Summer Summer Tokyo Hockey Hockey Men's Hockey Gold",victor john v j peter india ind summer summer tokyo hockey hockey mens hockey gold,2
93798,"Victor John ""V. J."" Peter",M,31.0,165.0,59.0,India,IND,1968 Summer,1968,Summer,Mexico City,Hockey,Hockey Men's Hockey,Bronze,"Victor John ""V. J."" Peter M India IND 1968 Summer Summer Mexico City Hockey Hockey Men's Hockey Bronze",victor john v j peter india ind summer summer mexico city hockey hockey mens hockey bronze,2
94451,Jincy Phillip,F,23.0,173.0,58.0,India,IND,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,,Jincy Phillip F India IND 2000 Summer Summer Sydney Athletics Athletics Women's 4 x 400 metres Relay ,jincy phillip f india ind summer summer sydney athletics athletics womens x metres relay,1
94482,"Joseph ""Joe"" Phillips",M,25.0,,,India,IND,1936 Summer,1936,Summer,Berlin,Hockey,Hockey Men's Hockey,Gold,"Joseph ""Joe"" Phillips M India IND 1936 Summer Summer Berlin Hockey Hockey Men's Hockey Gold",joseph joe phillips india ind summer summer berlin hockey hockey mens hockey gold,2
